age,education_num,hours_per_week,workclass,marital_status,occupation,sex,income
56.0,10.0,45.0,Private,status_Married-civ-spouse,Sales,Male,>50K
46.99999999999999,13.0,25.000000000000004,Private,status_Divorced,Other-service,Female,<=50K
50.99999999999999,13.0,40.0,Private,status_Separated,Adm-clerical,Female,<=50K
28.0,9.0,40.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
18.0,10.086574912071228,4.0,Self-emp-not-inc,status_Never-married,Other-service,Female,<=50K
53.00000000000001,14.0,34.715380311012275,Private,status_Never-married,Exec-managerial,Female,>50K
61.00000000000001,9.86564314365387,40.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
24.0,9.0,38.222423195838935,Private,status_Married-civ-spouse,Transport-moving,Female,<=50K
26.0,14.0,40.0,State-gov,status_Never-married,Exec-managerial,Female,<=50K
30.0,7.0,40.0,Self-emp-not-inc,status_Never-married,Farming-fishing,Male,<=50K
48.0,14.0,48.84833228588105,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
52.0,13.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
46.99999999999999,10.0,20.0,Self-emp-not-inc,status_Married-civ-spouse,Prof-specialty,Male,<=50K
34.0,13.0,40.0,Local-gov,status_Never-married,Prof-specialty,Female,<=50K
69.0,8.0,59.99999999999999,Private,status_Married-civ-spouse,Transport-moving,Male,>50K
62.00000000000001,9.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
31.0,13.0,40.0,Private,status_Married-civ-spouse,Prof-specialty,Male,<=50K
46.99999999999999,10.0,40.0,Private,status_Married-civ-spouse,Handlers-cleaners,Male,<=50K
21.0,8.484146803617477,22.0,Private,status_Never-married,Other-service,Male,<=50K
27.0,11.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
49.00000000000001,8.803025245666504,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
46.99999999999999,13.0,70.0,Local-gov,status_Separated,Prof-specialty,Female,<=50K
42.99999999999999,10.0,40.0,Private,status_Married-spouse-absent,Other-service,Female,<=50K
46.99999999999999,15.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
28.0,11.0,40.0,Private,status_Never-married,Prof-specialty,Female,<=50K
61.00000000000001,8.240477502346039,56.0,Self-emp-not-inc,status_Married-civ-spouse,Farming-fishing,Male,<=50K
25.0,13.0,48.0,Private,status_Never-married,Sales,Male,<=50K
50.0,14.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Prof-specialty,Female,>50K
20.0,9.0,29.999999999999996,Private,status_Never-married,Adm-clerical,Male,<=50K
50.0,11.0,50.00000000000001,Self-emp-not-inc,status_Never-married,Other-service,Male,<=50K
46.0,9.0,70.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
22.0,10.0,34.187126398086555,Private,status_Never-married,Sales,Female,<=50K
27.0,13.0,14.999999999999998,Private,status_Never-married,Tech-support,Female,<=50K
29.0,8.845620512962341,52.0,Private,status_Divorced,Craft-repair,Female,<=50K
42.0,7.0,39.91133451461793,Private,status_Divorced,Sales,Male,<=50K
40.0,10.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
36.0,12.0,38.861509084701545,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
61.00000000000001,7.456522345542908,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
32.0,12.0,32.79524290561677,Private,status_Married-civ-spouse,Exec-managerial,Female,>50K
45.00000000000001,14.0,53.85617470741273,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
60.0,9.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
23.0,7.0,40.0,Private,status_Married-civ-spouse,Other-service,Male,<=50K
62.99999999999999,8.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
32.0,10.0,20.0,Private,status_Never-married,Tech-support,Female,<=50K
37.00000000000001,10.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
48.0,11.686031579971313,55.0,Private,status_Divorced,Machine-op-inspct,Female,<=50K
29.0,9.66676539182663,44.0,Private,status_Never-married,Adm-clerical,Female,<=50K
46.99999999999999,13.0,35.12538969516755,Private,status_Married-civ-spouse,Machine-op-inspct,Male,>50K
41.00000000000001,13.0,50.00000000000001,Private,status_Widowed,Sales,Male,<=50K
37.00000000000001,10.0,40.0,Local-gov,status_Divorced,Adm-clerical,Female,<=50K
21.0,9.0,41.26296591758729,Private,status_Never-married,Machine-op-inspct,Male,<=50K
31.0,10.0,40.0,Private,status_Married-spouse-absent,Transport-moving,Male,<=50K
40.0,9.927457332611084,56.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
38.0,13.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
49.00000000000001,14.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
61.00000000000001,9.0,17.0,Self-emp-not-inc,status_Married-civ-spouse,Other-service,Female,<=50K
44.0,9.0,39.0,Private,status_Separated,Other-service,Female,<=50K
42.0,9.0,30.728501677513126,Private,status_Never-married,Other-service,Female,<=50K
44.0,14.0,59.99999999999999,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
42.99999999999999,8.0,59.99999999999999,Self-emp-not-inc,status_Married-civ-spouse,Transport-moving,Male,<=50K
56.0,5.0,50.00000000000001,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,<=50K
24.0,3.0,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
22.0,10.0,45.0,Private,status_Never-married,Prof-specialty,Male,<=50K
46.0,8.182038873434067,14.999999999999998,Private,status_Never-married,Other-service,Male,<=50K
49.00000000000001,13.0,55.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
45.00000000000001,10.0,45.0,Private,status_Divorced,Sales,Male,<=50K
35.0,9.0,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
26.0,9.0,50.00000000000001,Self-emp-inc,status_Never-married,Sales,Male,<=50K
42.0,13.0,50.00000000000001,Private,status_Separated,Other-service,Female,<=50K
32.0,10.0,50.00000000000001,Private,status_Never-married,Exec-managerial,Female,<=50K
38.99999999999999,13.0,59.99999999999999,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,<=50K
27.0,10.0,42.805819571018226,Private,status_Never-married,Exec-managerial,Female,<=50K
62.99999999999999,10.0,45.0,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
38.99999999999999,11.0,40.0,Private,status_Separated,Adm-clerical,Male,<=50K
32.0,10.0,40.0,Local-gov,status_Never-married,Craft-repair,Male,<=50K
44.0,13.0,44.658113718032844,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
50.99999999999999,8.594809830188751,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
29.0,10.0,50.00000000000001,Self-emp-not-inc,status_Divorced,Craft-repair,Male,<=50K
58.00000000000001,13.0,40.0,State-gov,status_Married-civ-spouse,Exec-managerial,Male,<=50K
30.0,9.656331598758698,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
49.00000000000001,13.0,59.99999999999999,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,<=50K
58.99999999999999,14.0,55.0,Private,status_Married-civ-spouse,Prof-specialty,Male,<=50K
46.0,13.0,51.2150161266327,Private,status_Married-civ-spouse,Adm-clerical,Male,>50K
28.0,13.0,28.0,Private,status_Married-civ-spouse,Exec-managerial,Female,>50K
60.0,13.0,40.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
40.0,9.0,70.0,Private,status_Never-married,Adm-clerical,Female,<=50K
53.00000000000001,13.0,40.0,Private,status_Divorced,Tech-support,Female,<=50K
31.0,9.0,50.00000000000001,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
75.0,10.0,35.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
50.0,13.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
20.0,10.0,20.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
23.0,13.0,45.0,Private,status_Never-married,Sales,Female,<=50K
29.0,9.0,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
26.0,9.0,40.0,Private,status_Never-married,Other-service,Male,<=50K
49.00000000000001,10.0,59.99999999999999,Self-emp-inc,status_Married-civ-spouse,Sales,Male,<=50K
54.99999999999999,10.0,40.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
20.0,9.0,40.764479041099555,Private,status_Never-married,Machine-op-inspct,Male,<=50K
46.0,10.0,48.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
48.0,10.0,39.866129040718086,Private,status_Divorced,Machine-op-inspct,Male,<=50K
64.0,16.0,40.0,State-gov,status_Never-married,Prof-specialty,Female,>50K
34.0,10.22375202178955,29.999999999999996,Private,status_Never-married,Other-service,Male,<=50K
20.0,9.610239624977112,45.0,Private,status_Never-married,Transport-moving,Male,<=50K
20.0,8.0,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
20.0,10.0,14.999999999999998,State-gov,status_Never-married,Handlers-cleaners,Male,<=50K
38.0,10.0,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
40.0,10.118098020553589,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
22.0,9.0,40.0,Private,status_Never-married,Other-service,Male,<=50K
44.0,10.0,80.0,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,>50K
58.00000000000001,9.145970702171326,50.00000000000001,Private,status_Married-civ-spouse,Transport-moving,Male,>50K
20.0,9.0,25.000000000000004,Private,status_Never-married,Craft-repair,Male,<=50K
75.0,15.0,35.0,Private,status_Married-civ-spouse,Prof-specialty,Male,<=50K
28.0,10.0,46.869297504425056,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
31.0,13.0,55.0,Private,status_Married-civ-spouse,Sales,Male,<=50K
32.0,9.618873655796051,40.0,Private,status_Never-married,Machine-op-inspct,Female,<=50K
24.0,13.0,50.00000000000001,Self-emp-not-inc,status_Never-married,Farming-fishing,Male,<=50K
50.0,9.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,<=50K
28.0,13.0,40.0,Private,status_Never-married,Sales,Male,>50K
35.0,14.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,>50K
31.0,12.0,50.00000000000001,Private,status_Never-married,Craft-repair,Male,<=50K
58.00000000000001,12.0,53.181731700897224,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
23.0,13.0,40.0,Private,status_Never-married,Prof-specialty,Female,<=50K
27.0,13.0,38.59195852279664,Private,status_Never-married,Prof-specialty,Female,<=50K
38.99999999999999,13.0,41.39995795488358,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
20.0,9.0,35.57623529434205,Private,status_Never-married,Craft-repair,Male,<=50K
25.0,9.283634185791016,28.0,Private,status_Never-married,Craft-repair,Male,<=50K
37.00000000000001,9.0,40.0,Local-gov,status_Never-married,Other-service,Male,<=50K
58.00000000000001,13.0,50.00000000000001,Local-gov,status_Divorced,Prof-specialty,Female,<=50K
31.0,11.359765887260437,40.0,State-gov,status_Divorced,Prof-specialty,Male,<=50K
37.00000000000001,13.0,80.0,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
30.0,5.0,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
27.0,13.0,40.0,Private,status_Never-married,Exec-managerial,Male,<=50K
44.0,10.0,59.99999999999999,Self-emp-inc,status_Divorced,Machine-op-inspct,Male,<=50K
58.00000000000001,10.0,55.0,Local-gov,status_Never-married,Prof-specialty,Female,<=50K
57.00000000000001,9.898620009422302,40.0,Private,status_Widowed,Machine-op-inspct,Female,<=50K
40.0,10.0,50.00000000000001,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,<=50K
25.0,13.0,40.0,Private,status_Never-married,Prof-specialty,Female,<=50K
38.0,11.0,50.00000000000001,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
45.00000000000001,9.0,38.0,State-gov,status_Divorced,Exec-managerial,Female,>50K
50.0,11.169061720371246,42.171631574630744,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,<=50K
45.00000000000001,10.317434430122375,55.0,Private,status_Divorced,Sales,Female,<=50K
40.0,10.0,40.0,Federal-gov,status_Married-civ-spouse,Tech-support,Male,>50K
42.0,11.838987231254578,59.99999999999999,Self-emp-inc,status_Married-civ-spouse,Sales,Male,<=50K
35.0,7.830949783325195,40.0,Private,status_Never-married,Transport-moving,Male,<=50K
38.99999999999999,9.0,40.0,Private,status_Separated,Handlers-cleaners,Male,<=50K
49.00000000000001,10.0,43.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
32.0,9.416207730770111,40.0,Private,status_Never-married,Machine-op-inspct,Female,<=50K
45.00000000000001,8.441209554672241,10.0,Private,status_Never-married,Other-service,Male,<=50K
31.0,11.0,40.0,Private,status_Never-married,Protective-serv,Male,<=50K
26.0,13.0,58.00000000000001,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
30.0,7.951283514499664,29.999999999999996,Private,status_Divorced,Transport-moving,Male,<=50K
36.0,9.0,40.0,Private,status_Separated,Adm-clerical,Female,<=50K
32.0,11.0,50.00000000000001,Private,status_Divorced,Exec-managerial,Female,<=50K
34.0,2.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
33.0,10.0,40.65447068214417,Private,status_Never-married,Adm-clerical,Female,<=50K
35.0,13.0,50.00000000000001,Private,status_Never-married,Sales,Male,<=50K
30.0,13.0,55.0,Private,status_Married-civ-spouse,Exec-managerial,Male,<=50K
26.0,11.0,54.0,Private,status_Never-married,Sales,Female,<=50K
29.0,9.213852047920227,40.0,Private,status_Never-married,Machine-op-inspct,Male,<=50K
42.99999999999999,10.669789969921112,40.0,Private,status_Married-civ-spouse,Other-service,Male,<=50K
35.0,9.226930499076843,40.0,Private,status_Married-civ-spouse,Farming-fishing,Male,<=50K
27.0,9.966299295425415,59.99999999999999,Local-gov,status_Married-civ-spouse,Transport-moving,Male,<=50K
44.0,9.66812527179718,29.999999999999996,Private,status_Married-spouse-absent,Adm-clerical,Female,<=50K
18.0,9.0,18.0,Private,status_Never-married,Sales,Female,<=50K
30.0,8.92752981185913,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
42.0,9.211926221847534,46.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
23.0,10.978915452957153,20.0,Private,status_Never-married,Adm-clerical,Female,<=50K
38.99999999999999,12.0,40.0,Private,status_Divorced,Other-service,Female,<=50K
41.00000000000001,14.0,55.0,Local-gov,status_Divorced,Prof-specialty,Female,<=50K
46.99999999999999,9.0,35.0,Self-emp-not-inc,status_Married-civ-spouse,Adm-clerical,Female,<=50K
19.0,10.0,10.0,Private,status_Never-married,Sales,Female,<=50K
26.0,14.0,20.0,Private,status_Never-married,Prof-specialty,Male,<=50K
29.0,14.0,32.65370929241181,Private,status_Never-married,Transport-moving,Male,<=50K
27.0,13.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,<=50K
44.0,8.210385799407959,50.00000000000001,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,>50K
42.0,10.0,40.0,Federal-gov,status_Married-civ-spouse,Adm-clerical,Male,>50K
53.00000000000001,9.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
58.00000000000001,14.0,35.0,Local-gov,status_Widowed,Prof-specialty,Male,>50K
38.0,13.399808466434479,43.0,Local-gov,status_Never-married,Prof-specialty,Male,<=50K
19.0,10.0,10.0,Private,status_Never-married,Adm-clerical,Female,<=50K
46.0,13.0,45.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
36.0,9.0,40.0,Private,status_Married-civ-spouse,Handlers-cleaners,Male,<=50K
29.0,13.0,46.31948935985566,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
50.99999999999999,14.0,40.0,Private,status_Never-married,Prof-specialty,Male,>50K
28.0,9.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
52.0,10.0,50.00000000000001,Federal-gov,status_Married-civ-spouse,Other-service,Male,<=50K
31.0,8.59263813495636,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
60.0,9.0,50.00000000000001,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
52.0,10.33369129896164,45.0,Private,status_Married-civ-spouse,Handlers-cleaners,Male,<=50K
31.0,9.0,50.00000000000001,Federal-gov,status_Married-civ-spouse,Adm-clerical,Male,<=50K
24.0,13.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Female,<=50K
53.00000000000001,14.0,55.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
21.0,11.0,40.0,Private,status_Married-civ-spouse,Farming-fishing,Male,<=50K
38.0,10.0,38.0,Self-emp-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
19.0,9.0,20.0,State-gov,status_Never-married,Adm-clerical,Female,<=50K
44.0,11.0,40.0,Federal-gov,status_Divorced,Tech-support,Male,<=50K
42.99999999999999,9.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
61.00000000000001,10.0,40.0,Private,status_Divorced,Sales,Female,<=50K
45.00000000000001,14.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,>50K
50.0,13.0,45.0,Private,status_Divorced,Prof-specialty,Female,<=50K
41.00000000000001,8.0,44.25696551799775,Private,status_Divorced,Transport-moving,Male,>50K
28.0,10.0,45.30879157781602,Federal-gov,status_Married-civ-spouse,Adm-clerical,Male,>50K
34.0,14.0,40.0,Self-emp-inc,status_Separated,Prof-specialty,Female,>50K
46.99999999999999,8.798380553722382,59.99999999999999,Private,status_Married-civ-spouse,Other-service,Male,>50K
