age,education_num,hours_per_week,sex,marital_status,workclass,occupation,income
24,10,40,Male,Never-married,Private,Craft-repair,0
32,9,40,Female,Married-civ-spouse,Private,Farming-fishing,0
38,13,45,Female,Never-married,Private,Sales,1
38,13,45,Male,Married-civ-spouse,Private,Exec-managerial,1
43,10,40,Male,Married-civ-spouse,Private,Craft-repair,0
45,9,40,Male,Married-civ-spouse,Local-gov,Craft-repair,1
18,10,15,Male,Divorced,Private,Other-service,0
30,10,5,Female,Married-civ-spouse,Private,Prof-specialty,1
49,13,40,Female,Never-married,Private,Prof-specialty,0
43,10,40,Male,Married-civ-spouse,Private,Craft-repair,0
54,13,50,Male,Never-married,Private,Exec-managerial,1
25,10,50,Male,Never-married,Private,Transport-moving,1
41,9,40,Male,Married-civ-spouse,Private,Machine-op-inspct,0
34,10,50,Male,Married-civ-spouse,Private,Exec-managerial,1
52,10,50,Female,Never-married,Private,Exec-managerial,0
18,10,20,Female,Never-married,Private,Adm-clerical,0
38,5,40,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,0
65,9,55,Male,Married-civ-spouse,Self-emp-not-inc,Sales,0
50,10,45,Male,Married-civ-spouse,Private,Adm-clerical,1
20,10,20,Female,Never-married,Private,Exec-managerial,0
50,10,40,Male,Married-civ-spouse,Private,Sales,1
39,12,48,Male,Married-civ-spouse,Self-emp-inc,Sales,1
41,9,40,Female,Divorced,Private,Priv-house-serv,0
60,9,40,Male,Married-civ-spouse,Local-gov,Other-service,0
26,6,40,Male,Never-married,Private,Handlers-cleaners,0
32,10,40,Female,Never-married,Private,Machine-op-inspct,0
18,9,40,Female,Never-married,Private,Machine-op-inspct,0
46,2,40,Female,Separated,Private,Machine-op-inspct,0
48,13,40,Male,Married-civ-spouse,Private,Tech-support,1
37,9,30,Female,Never-married,Private,Handlers-cleaners,0
57,10,50,Male,Married-civ-spouse,Private,Exec-managerial,1
41,10,38,Female,Divorced,State-gov,Machine-op-inspct,0
30,13,40,Male,Married-civ-spouse,Private,Prof-specialty,1
45,13,38,Male,Married-civ-spouse,Private,Other-service,0
36,9,50,Male,Married-civ-spouse,Private,Sales,0
18,9,25,Male,Never-married,Private,Sales,0
38,11,40,Male,Divorced,Private,Craft-repair,0
31,9,40,Female,Divorced,Private,Adm-clerical,0
33,9,40,Male,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,0
50,15,40,Male,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,1
28,9,40,Male,Never-married,Private,Craft-repair,0
17,7,23,Female,Never-married,Private,Adm-clerical,0
28,9,40,Female,Never-married,Private,Other-service,0
20,8,35,Male,Never-married,Private,Other-service,0
37,13,40,Male,Married-civ-spouse,Federal-gov,Adm-clerical,1
44,7,40,Male,Separated,State-gov,Tech-support,0
21,9,55,Female,Never-married,Private,Prof-specialty,0
58,5,40,Male,Married-civ-spouse,Private,Machine-op-inspct,0
21,10,16,Female,Never-married,Private,Other-service,0
48,13,44,Female,Divorced,Private,Sales,0
42,11,40,Male,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,0
49,6,38,Female,Never-married,Private,Other-service,0
33,9,40,Female,Widowed,Self-emp-inc,Sales,0
45,12,40,Male,Divorced,Private,Craft-repair,0
20,9,40,Male,Married-civ-spouse,Private,Machine-op-inspct,0
37,10,30,Male,Never-married,Private,Protective-serv,0
24,9,40,Male,Never-married,Private,Sales,0
38,4,40,Female,Divorced,Private,Sales,0
58,9,48,Male,Divorced,Private,Craft-repair,1
32,3,60,Male,Separated,Private,Farming-fishing,0
46,13,60,Female,Divorced,Self-emp-not-inc,Other-service,1
49,14,40,Female,Married-civ-spouse,Private,Prof-specialty,1
59,9,45,Male,Married-civ-spouse,Local-gov,Transport-moving,0
59,9,40,Female,Divorced,Private,Other-service,0
42,13,40,Male,Married-civ-spouse,Private,Prof-specialty,1
45,9,40,Male,Married-spouse-absent,Self-emp-not-inc,Craft-repair,0
57,10,50,Male,Married-civ-spouse,Private,Sales,1
42,9,40,Male,Married-civ-spouse,Private,Craft-repair,1
63,14,40,Female,Divorced,Private,Exec-managerial,1
25,9,40,Male,Never-married,Private,Craft-repair,0
17,7,12,Male,Never-married,Private,Machine-op-inspct,0
24,14,35,Female,Married-civ-spouse,Private,Prof-specialty,1
47,10,50,Male,Married-civ-spouse,Local-gov,Prof-specialty,1
28,9,40,Male,Married-civ-spouse,Private,Machine-op-inspct,0
61,5,40,Male,Divorced,Private,Other-service,0
37,7,25,Male,Married-civ-spouse,Private,Craft-repair,0
27,7,40,Male,Married-civ-spouse,Private,Sales,0
32,10,50,Male,Married-civ-spouse,Private,Sales,0
46,13,40,Male,Married-civ-spouse,Private,Tech-support,0
26,13,40,Male,Never-married,Private,Adm-clerical,0
40,9,40,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,0
31,10,40,Female,Never-married,Private,Adm-clerical,0
59,9,40,Female,Widowed,Private,Adm-clerical,0
24,12,40,Male,Never-married,Private,Adm-clerical,0
52,11,50,Male,Never-married,Private,Farming-fishing,0
24,11,50,Male,Never-married,Private,Sales,0
36,9,60,Male,Separated,Private,Transport-moving,0
23,13,40,Male,Never-married,Self-emp-not-inc,Adm-clerical,1
21,9,50,Male,Never-married,Private,Sales,0
24,8,40,Male,Never-married,Private,Sales,0
49,10,40,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,0
28,13,40,Female,Never-married,Private,Prof-specialty,0
57,14,40,Male,Divorced,Private,Exec-managerial,1
51,9,40,Male,Divorced,Private,Prof-specialty,0
43,9,40,Male,Never-married,Private,Handlers-cleaners,0
55,10,40,Male,Married-civ-spouse,Self-emp-inc,Sales,0
45,11,40,Male,Married-civ-spouse,State-gov,Protective-serv,0
32,9,55,Male,Married-civ-spouse,Private,Transport-moving,0
54,10,50,Male,Married-civ-spouse,Self-emp-not-inc,Sales,0
43,9,40,Male,Married-civ-spouse,Private,Craft-repair,1
36,10,40,Female,Widowed,Private,Adm-clerical,0
34,6,40,Male,Married-civ-spouse,Private,Craft-repair,0
32,11,60,Male,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,0
52,10,50,Female,Divorced,Private,Exec-managerial,0
26,10,40,Male,Never-married,Private,Adm-clerical,0
47,3,50,Male,Married-civ-spouse,Self-emp-not-inc,Sales,0
18,6,6,Male,Never-married,Private,Other-service,0
22,9,40,Male,Never-married,Private,Adm-clerical,0
40,12,45,Female,Never-married,Private,Adm-clerical,0
67,14,60,Male,Married-civ-spouse,Private,Prof-specialty,1
45,10,52,Male,Never-married,Private,Sales,0
35,7,40,Male,Divorced,Private,Handlers-cleaners,0
49,13,40,Male,Married-civ-spouse,Private,Other-service,0
39,13,25,Female,Divorced,Private,Exec-managerial,0
41,10,45,Female,Divorced,Local-gov,Other-service,0
52,9,40,Female,Divorced,Private,Machine-op-inspct,0
56,14,60,Male,Divorced,Self-emp-inc,Exec-managerial,1
64,9,40,Female,Widowed,Local-gov,Adm-clerical,0
35,9,40,Female,Married-civ-spouse,Private,Exec-managerial,1
41,12,40,Male,Married-civ-spouse,Federal-gov,Prof-specialty,1
36,13,45,Female,Divorced,Private,Prof-specialty,0
33,13,40,Female,Divorced,Private,Prof-specialty,0
43,14,50,Female,Divorced,Private,Exec-managerial,1
24,9,40,Male,Married-civ-spouse,Private,Craft-repair,0
25,10,50,Male,Never-married,Private,Transport-moving,0
44,10,70,Male,Married-civ-spouse,Self-emp-inc,Sales,1
49,13,50,Male,Married-civ-spouse,Self-emp-inc,Sales,1
24,13,44,Male,Married-civ-spouse,Private,Prof-specialty,0
32,12,40,Male,Married-civ-spouse,Private,Craft-repair,1
35,9,40,Female,Widowed,Private,Other-service,0
58,9,40,Female,Never-married,Private,Adm-clerical,0
38,9,40,Male,Divorced,Private,Machine-op-inspct,0
21,9,40,Male,Never-married,Private,Craft-repair,0
51,9,40,Male,Never-married,Self-emp-not-inc,Farming-fishing,1
19,9,40,Male,Never-married,Private,Farming-fishing,0
19,7,25,Male,Never-married,Private,Craft-repair,0
36,6,40,Female,Married-civ-spouse,Private,Machine-op-inspct,0
34,14,50,Female,Divorced,Local-gov,Prof-specialty,0
53,13,57,Female,Divorced,Local-gov,Prof-specialty,0
17,7,16,Male,Never-married,Private,Handlers-cleaners,0
90,9,40,Male,Never-married,Private,Other-service,0
30,9,50,Male,Never-married,Private,Craft-repair,0
49,16,50,Male,Divorced,State-gov,Prof-specialty,1
63,4,30,Male,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,0
52,13,40,Male,Divorced,Private,Farming-fishing,0
37,9,45,Male,Married-civ-spouse,Private,Craft-repair,1
20,1,32,Male,Never-married,Private,Other-service,0
57,13,39,Male,Divorced,State-gov,Machine-op-inspct,0
71,9,17,Male,Never-married,Private,Handlers-cleaners,0
51,9,40,Female,Divorced,Federal-gov,Exec-managerial,0
46,4,40,Male,Married-civ-spouse,Private,Transport-moving,0
52,16,40,Male,Married-civ-spouse,Local-gov,Exec-managerial,1
32,8,40,Male,Married-civ-spouse,Private,Machine-op-inspct,0
41,10,7,Male,Never-married,Local-gov,Prof-specialty,0
61,13,48,Male,Divorced,Private,Sales,1
53,9,35,Male,Married-civ-spouse,Self-emp-not-inc,Sales,0
48,9,30,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,0
67,9,10,Male,Married-civ-spouse,Private,Sales,0
47,10,40,Male,Married-civ-spouse,Private,Craft-repair,0
26,13,50,Female,Never-married,Private,Prof-specialty,0
31,13,55,Male,Married-civ-spouse,State-gov,Prof-specialty,1
25,13,38,Female,Married-civ-spouse,Private,Adm-clerical,0
35,9,40,Male,Never-married,Private,Handlers-cleaners,0
25,10,40,Male,Never-married,Private,Exec-managerial,0
40,14,37,Female,Married-civ-spouse,State-gov,Prof-specialty,1
49,10,40,Male,Married-civ-spouse,Local-gov,Protective-serv,0
38,11,50,Male,Married-civ-spouse,Private,Handlers-cleaners,0
21,10,30,Female,Never-married,State-gov,Adm-clerical,0
50,9,40,Male,Married-civ-spouse,Private,Tech-support,1
44,14,60,Female,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,1
32,14,60,Female,Never-married,Private,Exec-managerial,1
48,6,40,Male,Married-civ-spouse,Private,Machine-op-inspct,0
62,9,40,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,0
30,10,40,Female,Divorced,Private,Tech-support,0
18,6,15,Female,Never-married,Private,Other-service,0
18,9,25,Male,Never-married,Private,Other-service,0
31,10,48,Male,Married-civ-spouse,Self-emp-not-inc,Sales,0
20,9,40,Male,Never-married,Private,Craft-repair,0
90,6,40,Male,Married-civ-spouse,Private,Exec-managerial,0
31,13,40,Female,Never-married,Private,Exec-managerial,0
28,9,48,Male,Never-married,Private,Sales,0
33,13,50,Male,Married-civ-spouse,Private,Adm-clerical,1
41,10,40,Male,Married-civ-spouse,Private,Machine-op-inspct,0
25,13,35,Female,Never-married,Private,Prof-specialty,0
19,2,52,Male,Never-married,Private,Handlers-cleaners,0
58,13,72,Male,Never-married,Self-emp-not-inc,Farming-fishing,0
57,9,40,Male,Married-civ-spouse,Private,Handlers-cleaners,0
51,13,55,Female,Divorced,Private,Prof-specialty,0
23,13,50,Female,Never-married,Local-gov,Prof-specialty,0
51,9,40,Male,Married-civ-spouse,Private,Machine-op-inspct,1
43,13,40,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,1
69,9,40,Male,Married-civ-spouse,Private,Transport-moving,0
42,14,55,Male,Married-civ-spouse,Local-gov,Prof-specialty,1
37,9,40,Male,Divorced,Private,Handlers-cleaners,0
43,9,40,Male,Divorced,Federal-gov,Adm-clerical,0
40,9,36,Female,Divorced,Private,Other-service,0
42,9,40,Male,Never-married,Private,Craft-repair,0
50,10,40,Female,Divorced,Private,Sales,0
29,9,40,Male,Married-civ-spouse,Private,Transport-moving,0
41,9,60,Male,Never-married,Private,Exec-managerial,0
22,10,35,Female,Never-married,Private,Craft-repair,0
18,7,12,Female,Never-married,Private,Other-service,0
38,9,40,Male,Divorced,Private,Craft-repair,0
52,13,40,Male,Married-civ-spouse,Local-gov,Protective-serv,1
51,14,80,Male,Married-civ-spouse,Local-gov,Prof-specialty,1
17,5,32,Female,Never-married,Private,Sales,0
67,14,30,Male,Married-civ-spouse,Private,Sales,1
43,7,40,Male,Married-civ-spouse,Private,Craft-repair,0
32,10,40,Male,Married-civ-spouse,Private,Sales,1
44,9,30,Female,Married-civ-spouse,Private,Handlers-cleaners,0
50,13,40,Male,Married-civ-spouse,Federal-gov,Exec-managerial,0
62,4,35,Female,Widowed,Local-gov,Other-service,0
56,9,28,Male,Never-married,Private,Handlers-cleaners,0
32,13,45,Male,Married-civ-spouse,Self-emp-inc,Sales,0
31,12,40,Male,Never-married,Private,Machine-op-inspct,0
76,14,40,Male,Married-civ-spouse,Private,Exec-managerial,1
31,10,50,Female,Separated,Private,Other-service,0
23,9,40,Female,Divorced,Local-gov,Adm-clerical,0
53,14,40,Male,Married-civ-spouse,Federal-gov,Adm-clerical,1
37,10,30,Female,Divorced,State-gov,Prof-specialty,0
50,4,40,Female,Divorced,Private,Other-service,0
59,9,40,Male,Married-civ-spouse,Federal-gov,Craft-repair,1
28,6,45,Male,Never-married,Private,Transport-moving,0
47,15,60,Male,Never-married,Self-emp-inc,Other-service,1
56,8,40,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,0
19,9,40,Female,Never-married,Private,Sales,0
47,9,40,Female,Divorced,Private,Exec-managerial,1
49,10,50,Male,Divorced,Self-emp-inc,Exec-managerial,0
43,10,55,Male,Married-civ-spouse,Self-emp-inc,Sales,1
26,9,40,Male,Married-civ-spouse,Private,Machine-op-inspct,0
25,12,35,Female,Married-civ-spouse,Self-emp-not-inc,Adm-clerical,1
35,10,40,Male,Married-civ-spouse,Private,Farming-fishing,0
62,9,32,Female,Widowed,Private,Adm-clerical,0
39,10,40,Male,Married-spouse-absent,Private,Craft-repair,1
54,11,40,Male,Married-civ-spouse,Private,Exec-managerial,1
21,10,40,Female,Never-married,Private,Exec-managerial,0
55,10,40,Female,Widowed,Private,Adm-clerical,0
36,9,35,Male,Married-civ-spouse,Private,Craft-repair,0
22,9,40,Female,Never-married,Private,Adm-clerical,0
27,15,50,Male,Never-married,Private,Prof-specialty,0
47,10,40,Female,Divorced,Federal-gov,Adm-clerical,0
25,13,35,Male,Never-married,Private,Exec-managerial,0
28,13,60,Male,Never-married,Private,Prof-specialty,1
33,9,40,Female,Divorced,Private,Adm-clerical,0
24,13,20,Male,Never-married,Private,Prof-specialty,0
29,9,40,Female,Never-married,Private,Other-service,0
42,9,35,Male,Married-civ-spouse,Private,Exec-managerial,1
38,13,40,Male,Married-civ-spouse,Private,Prof-specialty,1
42,10,52,Male,Married-civ-spouse,Local-gov,Protective-serv,1
48,15,40,Male,Married-civ-spouse,Private,Tech-support,1
26,10,30,Male,Separated,Private,Sales,0
39,16,40,Male,Never-married,Self-emp-not-inc,Prof-specialty,1
46,15,50,Male,Separated,Private,Prof-specialty,1
36,10,40,Female,Married-civ-spouse,Private,Adm-clerical,1
23,9,35,Male,Never-married,Private,Machine-op-inspct,0
21,9,40,Female,Never-married,Private,Machine-op-inspct,0
25,9,38,Female,Never-married,Private,Other-service,0
62,9,38,Female,Widowed,Private,Adm-clerical,0
53,9,70,Male,Married-civ-spouse,Self-emp-not-inc,Sales,0
45,10,40,Male,Married-civ-spouse,Private,Sales,0
43,12,45,Male,Married-civ-spouse,Private,Exec-managerial,1
39,13,40,Male,Married-civ-spouse,Private,Craft-repair,1
27,9,50,Male,Married-civ-spouse,Private,Exec-managerial,0
47,13,70,Female,Separated,Local-gov,Prof-specialty,0
55,16,40,Male,Married-civ-spouse,State-gov,Prof-specialty,1
25,9,40,Male,Never-married,Private,Protective-serv,0
27,13,35,Male,Never-married,Local-gov,Prof-specialty,0
36,12,40,Female,Never-married,Private,Tech-support,0
47,13,40,Male,Divorced,Federal-gov,Prof-specialty,0
17,8,20,Male,Never-married,Private,Handlers-cleaners,0
29,9,40,Male,Married-civ-spouse,Local-gov,Transport-moving,0
72,6,12,Male,Married-civ-spouse,Private,Other-service,0
35,11,55,Male,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,0
67,9,20,Female,Married-civ-spouse,Private,Priv-house-serv,0
26,9,52,Female,Married-civ-spouse,Private,Adm-clerical,1
53,6,40,Male,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,0
39,13,60,Female,Never-married,Federal-gov,Prof-specialty,0
22,9,40,Male,Married-civ-spouse,Private,Craft-repair,0
21,10,9,Female,Never-married,Private,Tech-support,0
45,10,35,Female,Never-married,Self-emp-not-inc,Sales,0
41,10,36,Female,Divorced,Private,Other-service,1
35,12,40,Male,Married-civ-spouse,Private,Tech-support,1
56,13,45,Male,Never-married,Private,Exec-managerial,1
22,9,35,Male,Never-married,Private,Machine-op-inspct,0
26,8,40,Female,Married-civ-spouse,Private,Priv-house-serv,0
58,10,40,Female,Divorced,Private,Adm-clerical,0
60,9,40,Male,Married-civ-spouse,Federal-gov,Tech-support,1
59,10,40,Male,Divorced,Private,Craft-repair,0
26,10,40,Female,Married-civ-spouse,Private,Sales,0
27,9,50,Male,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,0
64,8,40,Male,Married-civ-spouse,Private,Craft-repair,0
41,15,65,Male,Married-civ-spouse,Private,Prof-specialty,1
36,10,50,Male,Never-married,Private,Sales,0
35,9,50,Male,Married-civ-spouse,Private,Transport-moving,0
32,10,35,Male,Never-married,Private,Other-service,0
55,14,60,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,0
44,9,60,Male,Never-married,Private,Craft-repair,0
29,10,40,Male,Married-civ-spouse,Private,Craft-repair,0
18,7,20,Female,Never-married,Private,Other-service,0
42,13,48,Male,Married-civ-spouse,Local-gov,Exec-managerial,1
22,10,30,Female,Never-married,Private,Other-service,0
43,13,55,Male,Married-civ-spouse,Private,Prof-specialty,1
55,9,40,Female,Divorced,Private,Adm-clerical,0
46,10,50,Male,Married-civ-spouse,Private,Sales,0
46,13,35,Female,Divorced,Private,Sales,1
32,10,38,Male,Married-civ-spouse,Private,Handlers-cleaners,0
22,9,20,Male,Never-married,Private,Handlers-cleaners,0
46,13,35,Male,Married-civ-spouse,Private,Exec-managerial,1
30,14,45,Male,Never-married,Private,Tech-support,0
30,10,40,Male,Never-married,Private,Craft-repair,0
28,14,40,Female,Never-married,Local-gov,Prof-specialty,0
46,6,40,Male,Married-civ-spouse,Private,Handlers-cleaners,0
39,9,26,Male,Married-civ-spouse,Private,Sales,0
59,9,40,Male,Married-civ-spouse,Self-emp-not-inc,Transport-moving,1
30,9,30,Male,Divorced,Private,Sales,0
19,10,38,Female,Never-married,Private,Adm-clerical,0
43,12,45,Female,Never-married,Private,Adm-clerical,0
42,13,40,Male,Married-civ-spouse,Private,Exec-managerial,1
38,3,40,Male,Married-civ-spouse,Local-gov,Handlers-cleaners,0
30,13,40,Female,Never-married,State-gov,Adm-clerical,0
36,9,40,Male,Divorced,Private,Craft-repair,0
51,9,32,Male,Divorced,Private,Other-service,0
30,9,40,Male,Married-civ-spouse,Private,Sales,0
34,13,15,Female,Never-married,Private,Other-service,0
25,9,30,Female,Never-married,Private,Other-service,0
39,9,50,Male,Married-civ-spouse,Private,Sales,1
26,9,96,Male,Married-civ-spouse,Private,Machine-op-inspct,0
64,4,25,Male,Married-civ-spouse,Self-emp-not-inc,Other-service,0
57,6,70,Female,Divorced,Private,Adm-clerical,0
38,14,40,Male,Married-civ-spouse,Private,Prof-specialty,1
19,9,50,Male,Never-married,Private,Handlers-cleaners,0
39,9,45,Male,Married-civ-spouse,Private,Prof-specialty,0
59,9,40,Male,Divorced,Private,Craft-repair,0
51,9,40,Male,Married-civ-spouse,Private,Tech-support,1
46,13,40,Male,Never-married,Private,Sales,0
17,8,16,Male,Never-married,Private,Other-service,0
24,9,40,Male,Never-married,Private,Tech-support,0
32,9,40,Female,Divorced,Private,Prof-specialty,0
17,7,20,Female,Never-married,Private,Other-service,0
41,13,40,Male,Never-married,Private,Prof-specialty,1
39,9,40,Male,Married-civ-spouse,Private,Craft-repair,0
41,13,25,Female,Married-civ-spouse,Private,Tech-support,1
71,9,28,Male,Married-civ-spouse,State-gov,Protective-serv,0
51,6,40,Female,Widowed,Self-emp-not-inc,Transport-moving,0
29,13,40,Male,Never-married,Private,Tech-support,0
37,5,70,Male,Married-civ-spouse,Self-emp-not-inc,Transport-moving,1
39,10,65,Male,Divorced,Private,Transport-moving,0
24,9,40,Male,Never-married,Private,Craft-repair,0
43,9,60,Male,Married-civ-spouse,Self-emp-inc,Craft-repair,0
32,10,40,Male,Married-civ-spouse,Private,Craft-repair,0
23,13,40,Male,Never-married,Private,Prof-specialty,0
49,9,40,Female,Married-civ-spouse,Private,Craft-repair,1
19,9,16,Male,Never-married,Private,Handlers-cleaners,0
31,13,60,Male,Married-civ-spouse,Private,Prof-specialty,1
29,11,42,Male,Married-civ-spouse,Federal-gov,Tech-support,1
32,9,50,Male,Married-civ-spouse,Private,Craft-repair,1
31,10,40,Male,Married-civ-spouse,Private,Craft-repair,1
37,12,40,Male,Married-civ-spouse,Local-gov,Exec-managerial,1
33,13,40,Male,Married-civ-spouse,Private,Prof-specialty,1
22,8,30,Male,Never-married,Private,Transport-moving,0
45,16,45,Male,Divorced,Private,Prof-specialty,1
53,9,40,Male,Married-civ-spouse,Private,Craft-repair,1
52,10,40,Male,Married-civ-spouse,Private,Tech-support,1
22,9,60,Female,Never-married,Private,Adm-clerical,0
33,9,19,Female,Married-civ-spouse,Private,Adm-clerical,0
39,9,45,Female,Married-civ-spouse,Private,Craft-repair,0
22,10,40,Female,Divorced,Private,Machine-op-inspct,0
29,9,40,Male,Divorced,Private,Machine-op-inspct,0
55,10,40,Male,Married-civ-spouse,Private,Craft-repair,1
36,13,45,Male,Divorced,Self-emp-not-inc,Other-service,1
25,13,40,Female,Never-married,Private,Adm-clerical,0
19,9,45,Male,Never-married,Private,Transport-moving,0
41,6,50,Male,Never-married,Private,Handlers-cleaners,0
49,12,50,Male,Divorced,Self-emp-not-inc,Sales,0
32,9,40,Male,Married-civ-spouse,Local-gov,Other-service,0
45,10,40,Female,Divorced,State-gov,Adm-clerical,0
28,13,48,Female,Never-married,Private,Sales,0
49,9,40,Male,Divorced,Private,Transport-moving,0
59,10,40,Male,Married-civ-spouse,Private,Craft-repair,1
26,9,52,Male,Married-civ-spouse,Private,Transport-moving,1
38,5,40,Male,Married-civ-spouse,Private,Handlers-cleaners,0
45,16,30,Female,Married-civ-spouse,Private,Prof-specialty,1
23,10,40,Male,Separated,Private,Craft-repair,0
41,9,40,Male,Married-civ-spouse,Self-emp-not-inc,Handlers-cleaners,0
45,11,40,Male,Divorced,Private,Exec-managerial,1
56,5,40,Male,Married-civ-spouse,Private,Craft-repair,0
28,9,40,Male,Never-married,Private,Handlers-cleaners,0
35,9,35,Female,Married-civ-spouse,Private,Adm-clerical,1
25,6,40,Male,Married-civ-spouse,Private,Transport-moving,0
47,9,40,Male,Married-civ-spouse,Private,Craft-repair,0
48,14,40,Male,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,1
43,4,40,Male,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,0
52,10,40,Male,Married-civ-spouse,Private,Craft-repair,1
27,9,40,Male,Never-married,Federal-gov,Craft-repair,0
40,9,35,Male,Married-civ-spouse,Private,Transport-moving,0
49,14,45,Male,Divorced,Private,Exec-managerial,1
36,10,40,Male,Divorced,Private,Adm-clerical,0
23,13,60,Male,Never-married,Private,Prof-specialty,0
46,14,55,Female,Divorced,Local-gov,Prof-specialty,1
22,10,25,Male,Never-married,Private,Sales,0
20,10,35,Male,Never-married,Private,Handlers-cleaners,0
27,13,40,Female,Never-married,Private,Tech-support,0
44,13,40,Male,Never-married,State-gov,Adm-clerical,0
36,10,4,Female,Divorced,Private,Exec-managerial,0
26,10,18,Male,Married-civ-spouse,Private,Sales,0
27,13,60,Male,Never-married,Private,Prof-specialty,0
20,10,32,Female,Never-married,Private,Other-service,0
34,14,50,Male,Married-civ-spouse,Private,Exec-managerial,0
34,13,40,Male,Married-spouse-absent,Private,Machine-op-inspct,0
41,8,10,Female,Married-civ-spouse,Private,Other-service,0
27,13,60,Female,Never-married,Private,Prof-specialty,0
36,16,45,Male,Never-married,State-gov,Prof-specialty,0
23,13,30,Female,Never-married,Private,Other-service,0
46,10,50,Female,Divorced,Self-emp-not-inc,Exec-managerial,0
