age,education_num,hours_per_week,sex,marital_status,workclass,occupation,income
21.136986301369866,10.0,20.0,nan,nan,Private,Tech-support,<=50K
27.84931506849316,10.0,40.0,Male,Married-civ-spouse,Private,Transport-moving,<=50K
28.246196031570438,9.0,55.0,Female,Divorced,Private,Machine-op-inspct,nan
17.10958904109589,9.0,44.0,Female,Never-married,Private,Adm-clerical,<=50K
41.273972602739725,13.0,53.98273134231568,Male,Married-civ-spouse,nan,nan,>50K
33.21917808219179,13.0,50.00000000000001,nan,Widowed,nan,Sales,nan
27.84931506849316,10.0,40.0,Female,Divorced,nan,Adm-clerical,<=50K
6.36986301369863,9.0,44.0,nan,Never-married,Private,Machine-op-inspct,nan
19.794520547945208,10.0,40.0,Male,nan,Private,Transport-moving,<=50K
31.876712328767127,9.0,56.0,Male,Married-civ-spouse,Private,Craft-repair,<=50K
34.84797680377961,nan,50.00000000000001,Male,Married-civ-spouse,Private,Exec-managerial,>50K
43.95890410958905,14.0,50.00000000000001,Male,Married-civ-spouse,Private,Exec-managerial,nan
60.06849315068494,9.0,17.0,Female,Married-civ-spouse,Self-emp-not-inc,Other-service,<=50K
37.24657534246575,9.0,39.0,Female,Separated,Private,Other-service,<=50K
34.561643835616444,9.0,24.0,Female,Never-married,Private,Other-service,<=50K
37.24657534246575,14.0,59.99999999999999,nan,nan,Private,nan,>50K
35.90410958904109,8.0,59.99999999999999,Male,Married-civ-spouse,Self-emp-not-inc,Transport-moving,<=50K
53.35616438356164,5.0,50.00000000000001,nan,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,<=50K
10.397260273972602,3.0,40.0,nan,Never-married,Private,nan,nan
7.712328767123288,10.0,45.0,nan,nan,Private,Prof-specialty,<=50K
39.93150684931507,9.0,42.00749522447587,Male,Never-married,Private,Other-service,<=50K
43.95890410958905,13.0,55.0,Male,Married-civ-spouse,nan,Exec-managerial,>50K
38.589041095890416,nan,45.0,Male,Divorced,nan,Sales,<=50K
25.164383561643838,9.0,34.704059958457954,Male,Never-married,Private,Farming-fishing,<=50K
13.082191780821919,9.0,50.00000000000001,Male,Never-married,Self-emp-inc,Sales,<=50K
34.561643835616444,13.0,33.233115077018745,Female,Separated,nan,Other-service,<=50K
21.136986301369866,10.0,50.00000000000001,Female,Never-married,Private,Exec-managerial,<=50K
30.53424657534246,nan,59.99999999999999,nan,Married-civ-spouse,Self-emp-not-inc,Sales,<=50K
14.424657534246577,10.0,40.0,Female,Never-married,Private,Exec-managerial,<=50K
62.75342465753424,10.0,45.0,nan,Married-civ-spouse,nan,Exec-managerial,>50K
30.53424657534246,11.0,40.0,Male,Separated,Private,Adm-clerical,<=50K
21.136986301369866,10.0,40.0,Male,Never-married,Local-gov,Craft-repair,<=50K
37.24657534246575,13.0,50.00000000000001,Male,Married-civ-spouse,Private,Exec-managerial,>50K
46.64383561643835,4.0,40.0,nan,Married-civ-spouse,Private,Transport-moving,<=50K
17.10958904109589,10.0,50.00000000000001,Male,Divorced,Self-emp-not-inc,Craft-repair,<=50K
36.28738474845887,13.0,40.0,Male,Married-civ-spouse,State-gov,Exec-managerial,<=50K
18.45205479452055,9.0,40.0,Male,nan,Private,Craft-repair,<=50K
41.65584290027619,13.0,49.40863132476807,Male,Married-civ-spouse,Local-gov,nan,<=50K
23.79035952687264,14.0,39.879195928573616,Male,Married-civ-spouse,Private,Prof-specialty,<=50K
23.747454047203068,13.0,40.0,Male,Married-civ-spouse,Private,nan,>50K
50.40478730201722,13.0,28.0,Female,Married-civ-spouse,nan,Exec-managerial,>50K
58.726027397260275,13.0,40.0,Male,Married-civ-spouse,nan,nan,>50K
31.876712328767127,9.0,70.0,Female,Never-married,Private,nan,<=50K
49.328767123287676,13.0,40.0,Female,Divorced,Private,Tech-support,<=50K
19.794520547945208,9.0,50.00000000000001,Male,nan,Private,Transport-moving,<=50K
78.86301369863013,nan,35.0,Male,Married-civ-spouse,Private,Exec-managerial,nan
45.301369863013704,13.0,40.0,Male,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,nan
5.027397260273973,10.0,20.0,Male,Never-married,Private,Handlers-cleaners,<=50K
9.054794520547945,13.0,45.0,Female,Never-married,Private,Sales,<=50K
17.10958904109589,9.0,40.0,Female,Never-married,Private,Adm-clerical,<=50K
13.082191780821919,9.0,40.0,Male,Never-married,Private,Other-service,<=50K
43.95890410958905,10.0,59.99999999999999,Male,Married-civ-spouse,Self-emp-inc,Sales,nan
52.01369863013698,10.0,40.0,Male,Married-civ-spouse,Local-gov,Prof-specialty,>50K
5.027397260273973,nan,40.0,Male,Never-married,Private,Machine-op-inspct,<=50K
39.93150684931507,10.0,48.0,Male,nan,Private,Transport-moving,<=50K
42.61643835616439,10.0,40.0,Male,Divorced,Private,Machine-op-inspct,nan
64.0958904109589,16.0,40.0,Female,Never-married,nan,Prof-specialty,>50K
23.82191780821918,9.0,29.999999999999996,Male,Never-married,Private,Other-service,<=50K
25.718594372272495,9.0,45.0,Male,Never-married,Private,Transport-moving,<=50K
5.027397260273973,8.0,40.0,nan,Never-married,Private,Farming-fishing,<=50K
5.027397260273973,nan,14.999999999999998,nan,Never-married,State-gov,Handlers-cleaners,nan
29.19178082191781,10.0,40.0,Female,Never-married,Private,Adm-clerical,<=50K
31.876712328767127,11.0,40.0,Male,Married-civ-spouse,Private,Craft-repair,<=50K
7.712328767123288,9.0,40.0,Male,Never-married,nan,Other-service,<=50K
37.24657534246575,10.0,80.0,Male,Married-civ-spouse,Self-emp-not-inc,Sales,>50K
56.041095890410965,6.0,50.00000000000001,Male,Married-civ-spouse,Private,nan,>50K
5.027397260273973,nan,25.000000000000004,nan,Never-married,Private,Craft-repair,<=50K
78.86301369863013,nan,35.0,nan,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,<=50K
15.767123287671234,10.0,45.0,nan,Married-civ-spouse,Private,Craft-repair,<=50K
19.794520547945208,13.0,55.0,Male,nan,Private,Sales,<=50K
21.136986301369866,9.0,40.0,Female,Never-married,Private,Machine-op-inspct,nan
10.397260273972602,13.0,50.00000000000001,Male,Never-married,Self-emp-not-inc,Farming-fishing,<=50K
45.301369863013704,9.0,40.0,Male,nan,nan,Sales,<=50K
33.45922422409058,nan,40.0,Male,Never-married,nan,nan,>50K
30.869059801101688,nan,40.0,nan,Married-civ-spouse,Self-emp-not-inc,Sales,>50K
19.794520547945208,nan,50.00000000000001,Male,Never-married,Private,Craft-repair,<=50K
28.649423718452457,12.0,50.00000000000001,Male,Married-civ-spouse,Private,Exec-managerial,>50K
9.054794520547945,13.0,40.0,Female,nan,Private,Prof-specialty,<=50K
19.305522650480274,13.0,40.0,nan,Never-married,Private,nan,<=50K
30.53424657534246,13.0,40.0,Male,Married-civ-spouse,Private,nan,>50K
5.027397260273973,9.0,40.0,nan,Never-married,Private,Craft-repair,<=50K
31.988723278045658,9.0,40.960038423538215,Male,Never-married,nan,Craft-repair,<=50K
27.84931506849316,9.0,40.0,Male,Never-married,Local-gov,Other-service,<=50K
56.041095890410965,13.0,50.00000000000001,Female,nan,nan,Prof-specialty,<=50K
19.794520547945208,nan,40.0,Male,nan,State-gov,Prof-specialty,nan
59.49576056003571,13.0,80.0,Male,Married-civ-spouse,nan,Exec-managerial,>50K
18.45205479452055,5.0,40.0,Male,Never-married,Private,nan,<=50K
17.3219565153122,13.0,40.0,Male,Never-married,nan,nan,<=50K
37.24657534246575,10.0,59.99999999999999,Male,Divorced,Self-emp-inc,Machine-op-inspct,nan
56.041095890410965,10.0,55.0,Female,Never-married,nan,Prof-specialty,<=50K
54.6986301369863,4.0,40.0,Female,nan,Private,Machine-op-inspct,<=50K
31.876712328767127,10.0,50.00000000000001,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,nan
20.074887514114383,13.0,40.0,Female,Never-married,Private,Prof-specialty,<=50K
29.19178082191781,11.0,50.00000000000001,Male,Married-civ-spouse,Private,Craft-repair,>50K
38.589041095890416,9.0,38.0,nan,Divorced,nan,Exec-managerial,>50K
45.301369863013704,13.0,13.0,nan,Married-civ-spouse,nan,Exec-managerial,<=50K
38.589041095890416,9.0,55.0,nan,Divorced,Private,Sales,<=50K
31.876712328767127,10.0,40.0,Male,Married-civ-spouse,nan,Tech-support,>50K
34.561643835616444,2.0,59.99999999999999,Male,nan,Self-emp-inc,Sales,<=50K
23.15429794788361,9.0,40.0,Male,Never-married,nan,Transport-moving,<=50K
30.53424657534246,9.0,40.0,Male,Separated,nan,Handlers-cleaners,<=50K
17.316156148910526,10.0,37.99141907691956,nan,Married-civ-spouse,Private,nan,<=50K
38.589041095890416,8.0,10.0,Male,Never-married,Private,Other-service,<=50K
19.794520547945208,11.0,40.0,Male,Never-married,Private,Protective-serv,<=50K
13.082191780821919,13.0,58.00000000000001,Male,Married-civ-spouse,Private,nan,nan
18.45205479452055,10.0,29.999999999999996,Male,nan,Private,Transport-moving,<=50K
26.506849315068497,9.0,40.0,Female,Separated,Private,nan,<=50K
21.136986301369866,11.0,50.00000000000001,Female,Divorced,Private,Exec-managerial,<=50K
23.82191780821918,2.0,40.0,nan,Married-civ-spouse,Private,Craft-repair,<=50K
22.47945205479452,10.0,40.0,nan,Never-married,Private,nan,<=50K
41.648459553718574,13.0,50.00000000000001,Male,nan,Private,Sales,<=50K
18.45205479452055,13.0,55.0,Male,Married-civ-spouse,Private,nan,<=50K
13.082191780821919,11.0,54.0,Female,nan,Private,nan,<=50K
17.10958904109589,11.0,40.0,nan,Never-married,nan,nan,nan
35.90410958904109,10.0,40.0,Male,Married-civ-spouse,nan,Other-service,<=50K
25.164383561643838,7.0,40.0,Male,Married-civ-spouse,Private,Farming-fishing,<=50K
14.424657534246577,nan,59.99999999999999,Male,Married-civ-spouse,Local-gov,Transport-moving,<=50K
37.24657534246575,6.0,29.999999999999996,Female,Married-spouse-absent,Private,Adm-clerical,<=50K
2.3424657534246576,9.0,18.0,Female,nan,Private,Sales,nan
18.45205479452055,7.0,40.0,Male,Married-civ-spouse,Private,Craft-repair,<=50K
34.561643835616444,9.0,46.0,Male,Married-civ-spouse,Private,Transport-moving,<=50K
9.054794520547945,10.0,20.0,Female,Never-married,Private,Adm-clerical,<=50K
30.53424657534246,12.0,40.0,Female,Divorced,Private,Other-service,nan
33.21917808219179,14.0,44.60690927505494,Female,Divorced,Local-gov,Prof-specialty,<=50K
41.273972602739725,9.0,35.0,Female,Married-civ-spouse,Self-emp-not-inc,Adm-clerical,<=50K
3.684931506849315,10.0,10.0,Female,Never-married,Private,Sales,<=50K
16.484565854072574,14.0,20.0,Male,Never-married,Private,Prof-specialty,nan
26.701481938362125,14.0,40.0,Male,Never-married,nan,Transport-moving,<=50K
14.424657534246577,13.0,40.0,Male,Married-civ-spouse,Private,Exec-managerial,<=50K
37.24657534246575,9.0,50.00000000000001,Male,Married-civ-spouse,nan,nan,>50K
34.561643835616444,nan,40.0,Male,Married-civ-spouse,Federal-gov,Adm-clerical,>50K
49.328767123287676,9.0,40.0,nan,Married-civ-spouse,Private,Transport-moving,<=50K
34.389163732528694,14.0,35.0,Male,Widowed,Local-gov,nan,>50K
29.19178082191781,14.0,39.60247230529786,Male,Never-married,Local-gov,Prof-specialty,<=50K
19.817834317684177,10.0,10.0,nan,Never-married,Private,nan,nan
39.93150684931507,13.0,45.0,Male,Married-civ-spouse,nan,nan,nan
26.506849315068497,9.0,40.0,Male,Married-civ-spouse,Private,nan,<=50K
17.10958904109589,13.0,40.0,Male,Married-civ-spouse,Private,Prof-specialty,>50K
46.64383561643835,nan,40.0,Male,Never-married,nan,Prof-specialty,>50K
15.767123287671234,9.0,40.0,Male,Never-married,Private,Craft-repair,<=50K
27.54903054237366,10.0,50.00000000000001,Male,Married-civ-spouse,Federal-gov,Other-service,<=50K
19.794520547945208,9.0,40.0,Male,Never-married,Private,nan,<=50K
58.726027397260275,9.0,50.00000000000001,Male,Married-civ-spouse,Private,Craft-repair,<=50K
47.986301369863014,nan,45.0,Male,nan,nan,Handlers-cleaners,<=50K
36.96279740333558,9.0,50.00000000000001,Male,Married-civ-spouse,Federal-gov,Adm-clerical,<=50K
10.397260273972602,13.0,40.0,nan,Married-civ-spouse,Private,Exec-managerial,nan
49.328767123287676,nan,55.0,Male,Married-civ-spouse,Private,nan,>50K
42.072081983089454,11.0,40.0,Male,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,<=50K
29.19178082191781,10.0,38.0,Male,Married-civ-spouse,Self-emp-inc,Craft-repair,<=50K
3.684931506849315,nan,20.0,Female,Never-married,State-gov,Adm-clerical,<=50K
37.24657534246575,11.0,40.0,Male,Divorced,Federal-gov,Tech-support,<=50K
35.90410958904109,9.0,40.0,nan,Never-married,Private,Craft-repair,nan
60.06849315068494,10.0,40.0,Female,nan,nan,Sales,<=50K
38.589041095890416,nan,40.0,nan,Married-civ-spouse,Self-emp-not-inc,Sales,>50K
45.301369863013704,13.0,45.0,Female,nan,Private,Prof-specialty,<=50K
33.21917808219179,8.0,84.0,Male,Divorced,Private,Transport-moving,>50K
15.767123287671234,10.0,40.0,Male,Married-civ-spouse,Federal-gov,nan,>50K
23.82191780821918,14.0,43.81206047534943,Female,nan,nan,Prof-specialty,>50K
41.273972602739725,9.0,59.99999999999999,Male,Married-civ-spouse,Private,nan,>50K
42.16647374629975,13.0,40.0,nan,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,<=50K
31.876712328767127,13.0,52.0,Female,Married-civ-spouse,Private,nan,>50K
17.10958904109589,6.0,80.0,nan,Divorced,Self-emp-not-inc,Craft-repair,<=50K
17.10958904109589,nan,40.0,Male,Married-civ-spouse,Private,Transport-moving,<=50K
27.84931506849316,15.0,39.0,Female,Married-civ-spouse,State-gov,nan,>50K
35.90410958904109,13.0,45.0,Male,nan,Self-emp-inc,Sales,<=50K
17.10958904109589,13.0,40.0,Female,Never-married,Private,nan,<=50K
53.35616438356164,7.0,45.0,Male,Married-civ-spouse,nan,Craft-repair,<=50K
34.561643835616444,10.0,40.0,Female,Divorced,nan,Adm-clerical,<=50K
27.84931506849316,10.0,33.30920910835267,nan,Divorced,State-gov,Other-service,<=50K
61.4109589041096,13.0,59.99999999999999,nan,Married-civ-spouse,nan,Farming-fishing,nan
19.794520547945208,10.0,42.0,Male,nan,Private,Craft-repair,<=50K
19.794520547945208,9.0,38.33618164062501,Male,Divorced,Local-gov,nan,>50K
43.95890410958905,13.0,40.0,Female,Divorced,Private,Exec-managerial,<=50K
21.136986301369866,nan,41.0,Male,Married-civ-spouse,Local-gov,Other-service,<=50K
70.8082191780822,nan,40.0,Male,Never-married,Private,nan,nan
13.082191780821919,10.0,31.46013349294663,Female,Never-married,Private,Other-service,<=50K
27.876497149467472,13.0,50.00000000000001,Female,nan,State-gov,Prof-specialty,<=50K
