age,education_num,hours_per_week,workclass,marital_status,occupation,sex,income
35.0,13.0,36.87416745424271,Federal-gov,status_Widowed,Adm-clerical,Male,>50K
27.0,14.0,35.0,Local-gov,status_Never-married,Prof-specialty,Male,<=50K
24.0,9.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
32.0,11.0,45.0,Private,status_Never-married,Craft-repair,Male,<=50K
27.0,10.077611863613129,37.72612094879151,Private,status_Never-married,Tech-support,Female,<=50K
33.0,3.0,40.0,Private,status_Never-married,Other-service,Female,<=50K
33.0,9.0,40.0,Private,status_Never-married,Adm-clerical,Male,<=50K
23.0,10.0,40.0,Private,status_Divorced,Sales,Female,<=50K
33.0,10.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
45.00000000000001,6.0,70.0,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
45.00000000000001,14.0,45.6946549654007,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
54.000000000000014,9.0,48.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
29.0,7.0,20.0,Local-gov,status_Divorced,Other-service,Female,<=50K
50.99999999999999,15.0,43.05337839126587,Local-gov,status_Never-married,Prof-specialty,Male,<=50K
56.0,9.0,39.01750915050507,Self-emp-not-inc,status_Married-spouse-absent,Exec-managerial,Male,<=50K
40.0,11.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
28.0,10.0,59.999999999999986,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
30.0,13.0,40.0,Local-gov,status_Never-married,Exec-managerial,Male,<=50K
29.0,11.690131425857544,45.16466035842896,Private,status_Married-civ-spouse,Exec-managerial,Male,<=50K
21.0,9.0,35.0,Private,status_Never-married,Other-service,Male,<=50K
21.0,6.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
48.0,12.0,40.37811914682389,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
17.0,6.0,20.0,Private,status_Never-married,Other-service,Female,<=50K
32.0,5.0,40.0,Private,status_Separated,Other-service,Female,<=50K
66.00000000000001,9.0,40.0,Private,status_Separated,Machine-op-inspct,Male,<=50K
57.000000000000014,9.0,46.73751645088196,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,<=50K
45.00000000000001,14.0,35.0,Local-gov,status_Divorced,Prof-specialty,Female,<=50K
45.00000000000001,9.0,8.0,Private,status_Married-civ-spouse,Prof-specialty,Male,<=50K
29.0,11.634149074554443,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
36.0,8.943022966384888,40.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
19.0,10.0,4.0,Private,status_Never-married,Other-service,Female,<=50K
30.0,9.0,62.0,Private,status_Divorced,Adm-clerical,Female,<=50K
18.0,9.0,20.0,Private,status_Never-married,Craft-repair,Female,<=50K
58.999999999999986,9.0,20.0,Self-emp-not-inc,status_Divorced,Prof-specialty,Male,<=50K
44.0,9.0,59.999999999999986,Self-emp-inc,status_Married-civ-spouse,Sales,Female,<=50K
38.99999999999999,9.0,44.0,Private,status_Never-married,Tech-support,Male,<=50K
38.99999999999999,9.74752590060234,70.0,Private,status_Married-civ-spouse,Transport-moving,Male,>50K
46.0,8.17212525010109,59.999999999999986,Private,status_Widowed,Adm-clerical,Female,<=50K
28.0,13.0,14.999999999999996,Private,status_Married-civ-spouse,Other-service,Female,<=50K
72.0,7.0,40.0,Private,status_Widowed,Adm-clerical,Female,<=50K
46.99999999999999,13.0,46.178763008117684,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
34.0,8.643199652433395,59.999999999999986,Private,status_Divorced,Transport-moving,Male,<=50K
30.0,7.0,40.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
24.0,13.0,45.0,Private,status_Married-civ-spouse,Sales,Male,>50K
30.0,10.539361655712128,40.0,Private,status_Never-married,Prof-specialty,Male,<=50K
34.0,10.023597002029419,44.01530928611756,Private,status_Married-civ-spouse,Machine-op-inspct,Male,>50K
50.99999999999999,11.633449018001556,40.0,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
41.00000000000001,9.0,40.0,Private,status_Divorced,Transport-moving,Male,<=50K
40.0,10.0,36.67026442289353,Private,status_Married-civ-spouse,Sales,Male,<=50K
52.0,9.0,40.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,>50K
32.0,10.0,40.0,Private,status_Never-married,Exec-managerial,Male,<=50K
35.0,8.813491493463516,35.0,Private,status_Divorced,Other-service,Female,<=50K
71.0,10.608332335948944,44.47325551509858,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
46.99999999999999,13.0,40.0,Federal-gov,status_Divorced,Prof-specialty,Male,<=50K
34.0,4.0,45.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
23.0,11.0,40.0,Private,status_Never-married,Tech-support,Male,<=50K
23.0,10.0,24.0,Private,status_Never-married,Adm-clerical,Female,<=50K
38.0,13.0,45.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
38.99999999999999,16.0,40.0,Self-emp-not-inc,status_Divorced,Adm-clerical,Male,<=50K
27.0,15.0,12.0,Private,status_Divorced,Prof-specialty,Female,<=50K
38.0,10.0,40.0,Private,status_Divorced,Craft-repair,Male,<=50K
27.0,10.704399585723877,36.0,Private,status_Never-married,Prof-specialty,Female,<=50K
29.0,9.0,18.0,Private,status_Married-civ-spouse,Sales,Female,<=50K
33.0,9.0,40.0,Private,status_Married-civ-spouse,Tech-support,Male,<=50K
62.000000000000014,13.0,45.64663984775544,Private,status_Married-civ-spouse,Sales,Male,>50K
34.0,9.01734483242035,40.0,Private,status_Never-married,Machine-op-inspct,Male,<=50K
42.99999999999999,10.0,70.0,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
48.0,10.0,29.999999999999993,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
46.99999999999999,15.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Prof-specialty,Male,>50K
22.0,13.0,29.999999999999993,Private,status_Never-married,Exec-managerial,Female,<=50K
46.99999999999999,9.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
61.000000000000014,8.984221518039703,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
23.0,8.506516247987747,40.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
60.0,13.0,40.0,State-gov,status_Divorced,Prof-specialty,Female,<=50K
34.0,9.0,40.0,Private,status_Never-married,Transport-moving,Male,<=50K
70.00000000000001,9.0,16.0,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,<=50K
17.0,9.169358491897583,29.999999999999993,Private,status_Never-married,Handlers-cleaners,Male,<=50K
58.999999999999986,15.0,25.000000000000004,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,<=50K
25.0,14.0,20.0,Private,status_Never-married,Sales,Male,<=50K
34.0,13.0,40.0,Local-gov,status_Married-civ-spouse,Protective-serv,Male,>50K
72.0,10.0,35.0,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
46.99999999999999,7.0,58.000000000000014,Private,status_Married-civ-spouse,Adm-clerical,Male,<=50K
56.0,10.0,45.0,Private,status_Married-civ-spouse,Sales,Male,>50K
46.99999999999999,13.0,25.000000000000004,Private,status_Divorced,Other-service,Female,<=50K
50.99999999999999,13.0,40.0,Private,status_Separated,Adm-clerical,Female,<=50K
28.0,9.0,40.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
18.0,7.0,4.0,Self-emp-not-inc,status_Never-married,Other-service,Female,<=50K
53.000000000000014,14.0,59.999999999999986,Private,status_Never-married,Exec-managerial,Female,>50K
61.000000000000014,9.0,40.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
24.0,9.0,40.72038924694062,Private,status_Married-civ-spouse,Transport-moving,Female,<=50K
26.0,14.0,40.0,State-gov,status_Never-married,Exec-managerial,Female,<=50K
30.0,8.837821006774902,40.0,Self-emp-not-inc,status_Never-married,Farming-fishing,Male,<=50K
48.0,14.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
52.0,13.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
46.99999999999999,10.0,20.0,Self-emp-not-inc,status_Married-civ-spouse,Prof-specialty,Male,<=50K
34.0,13.0,40.0,Local-gov,status_Never-married,Prof-specialty,Female,<=50K
69.0,8.0,59.999999999999986,Private,status_Married-civ-spouse,Transport-moving,Male,>50K
62.000000000000014,9.0,40.0,Local-gov,status_Married-civ-spouse,Transport-moving,Male,<=50K
31.0,13.0,40.0,Private,status_Married-civ-spouse,Prof-specialty,Male,<=50K
46.99999999999999,10.0,40.0,Private,status_Married-civ-spouse,Handlers-cleaners,Male,<=50K
21.0,9.0,22.0,Private,status_Never-married,Other-service,Male,<=50K
27.0,11.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
49.00000000000001,9.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
46.99999999999999,9.841628611087799,36.65911872386933,Local-gov,status_Separated,Prof-specialty,Female,<=50K
42.99999999999999,10.0,40.0,Private,status_Married-spouse-absent,Other-service,Female,<=50K
46.99999999999999,12.890384197235107,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
28.0,10.500086426734924,40.0,Private,status_Never-married,Prof-specialty,Female,<=50K
61.000000000000014,4.0,56.0,Self-emp-not-inc,status_Married-civ-spouse,Farming-fishing,Male,<=50K
25.0,13.0,40.50676227807999,Private,status_Never-married,Sales,Male,<=50K
50.0,8.970799297094345,40.0,Self-emp-not-inc,status_Married-civ-spouse,Prof-specialty,Female,>50K
20.0,9.0,37.040903747081764,Private,status_Never-married,Adm-clerical,Male,<=50K
50.0,11.0,50.00000000000001,Self-emp-not-inc,status_Never-married,Other-service,Male,<=50K
46.0,9.78330272436142,70.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
22.0,10.0,20.0,Private,status_Never-married,Sales,Female,<=50K
27.0,13.0,14.999999999999996,Private,status_Never-married,Tech-support,Female,<=50K
29.0,7.0,52.0,Private,status_Divorced,Craft-repair,Female,<=50K
42.0,9.755857110023499,50.00000000000001,Private,status_Divorced,Sales,Male,<=50K
40.0,10.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
36.0,12.0,52.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
61.000000000000014,9.03613531589508,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
32.0,12.0,40.49235891103745,Private,status_Married-civ-spouse,Exec-managerial,Female,>50K
45.00000000000001,11.660716891288757,47.21979033946992,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
60.0,10.700524508953094,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
23.0,9.9295434653759,45.568560373783114,Private,status_Married-civ-spouse,Other-service,Male,<=50K
62.999999999999986,8.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
32.0,10.0,20.0,Private,status_Never-married,Tech-support,Female,<=50K
37.00000000000001,10.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
48.0,9.0,55.0,Private,status_Divorced,Machine-op-inspct,Female,<=50K
29.0,9.0,44.0,Private,status_Never-married,Adm-clerical,Female,<=50K
46.99999999999999,13.0,44.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,>50K
41.00000000000001,13.0,37.74238533973694,Private,status_Widowed,Sales,Male,<=50K
37.00000000000001,10.0,40.0,Local-gov,status_Divorced,Adm-clerical,Female,<=50K
21.0,8.83624216914177,42.52467879056931,Private,status_Never-married,Machine-op-inspct,Male,<=50K
31.0,7.71178737282753,40.0,Private,status_Married-spouse-absent,Transport-moving,Male,<=50K
40.0,9.0,39.72015899419785,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
38.0,13.0,42.63404052257538,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
49.00000000000001,10.598576426506042,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
61.000000000000014,9.0,17.0,Self-emp-not-inc,status_Married-civ-spouse,Other-service,Female,<=50K
44.0,9.0,39.0,Private,status_Separated,Other-service,Female,<=50K
42.0,9.0,24.0,Private,status_Never-married,Other-service,Female,<=50K
44.0,14.0,59.999999999999986,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
42.99999999999999,9.244794726371765,59.999999999999986,Self-emp-not-inc,status_Married-civ-spouse,Transport-moving,Male,<=50K
56.0,5.0,50.00000000000001,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,<=50K
24.0,3.0,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
22.0,10.0,45.0,Private,status_Never-married,Prof-specialty,Male,<=50K
46.0,9.0,14.999999999999996,Private,status_Never-married,Other-service,Male,<=50K
49.00000000000001,13.0,55.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
45.00000000000001,10.0,39.084823775291454,Private,status_Divorced,Sales,Male,<=50K
35.0,8.675608962774277,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
26.0,9.0,50.00000000000001,Self-emp-inc,status_Never-married,Sales,Male,<=50K
42.0,13.0,50.00000000000001,Private,status_Separated,Other-service,Female,<=50K
32.0,11.753688871860504,50.00000000000001,Private,status_Never-married,Exec-managerial,Female,<=50K
38.99999999999999,9.511785745620728,59.999999999999986,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,<=50K
27.0,10.0,40.0,Private,status_Never-married,Exec-managerial,Female,<=50K
62.999999999999986,10.0,45.18578292131424,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
38.99999999999999,11.0,40.0,Private,status_Separated,Adm-clerical,Male,<=50K
32.0,10.430536389350891,40.0,Local-gov,status_Never-married,Craft-repair,Male,<=50K
44.0,13.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
50.99999999999999,4.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
29.0,10.0,50.00000000000001,Self-emp-not-inc,status_Divorced,Craft-repair,Male,<=50K
58.000000000000014,13.0,41.41116323471069,State-gov,status_Married-civ-spouse,Exec-managerial,Male,<=50K
30.0,9.811836242675781,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
49.00000000000001,13.0,49.65928893089295,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,<=50K
58.999999999999986,14.0,55.0,Private,status_Married-civ-spouse,Prof-specialty,Male,<=50K
46.0,11.00115418434143,43.39302752017976,Private,status_Married-civ-spouse,Adm-clerical,Male,>50K
28.0,13.0,28.0,Private,status_Married-civ-spouse,Exec-managerial,Female,>50K
60.0,13.0,40.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
40.0,9.0,35.96424067020417,Private,status_Never-married,Adm-clerical,Female,<=50K
53.000000000000014,13.0,40.0,Private,status_Divorced,Tech-support,Female,<=50K
31.0,9.0,46.04175052642823,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
75.0,10.0,41.15738756656647,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
50.0,13.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
20.0,8.88979023694992,20.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
23.0,13.0,32.43078771829606,Private,status_Never-married,Sales,Female,<=50K
29.0,9.0,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
26.0,9.0,40.0,Private,status_Never-married,Other-service,Male,<=50K
49.00000000000001,10.0,59.999999999999986,Self-emp-inc,status_Married-civ-spouse,Sales,Male,<=50K
54.999999999999986,10.0,40.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
20.0,9.0,40.0,Private,status_Never-married,Machine-op-inspct,Male,<=50K
46.0,10.0,48.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
48.0,10.0,40.0,Private,status_Divorced,Machine-op-inspct,Male,<=50K
64.0,16.0,40.0,State-gov,status_Never-married,Prof-specialty,Female,>50K
34.0,9.0,29.999999999999993,Private,status_Never-married,Other-service,Male,<=50K
20.0,9.736115336418152,45.0,Private,status_Never-married,Transport-moving,Male,<=50K
20.0,8.0,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
20.0,9.060347437858582,14.999999999999996,State-gov,status_Never-married,Handlers-cleaners,Male,<=50K
38.0,10.0,35.14432938098908,Private,status_Never-married,Adm-clerical,Female,<=50K
40.0,11.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
22.0,9.0,40.0,Private,status_Never-married,Other-service,Male,<=50K
44.0,10.820135831832886,80.0,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,>50K
58.000000000000014,6.0,50.00000000000001,Private,status_Married-civ-spouse,Transport-moving,Male,>50K
20.0,9.0,25.000000000000004,Private,status_Never-married,Craft-repair,Male,<=50K
75.0,10.129244029521942,35.0,Self-emp-not-inc,status_Married-civ-spouse,Prof-specialty,Male,<=50K
28.0,10.0,45.803324508667,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
31.0,13.0,55.0,Private,status_Married-civ-spouse,Sales,Male,<=50K
32.0,9.0,40.0,Private,status_Never-married,Machine-op-inspct,Female,<=50K
24.0,13.0,50.00000000000001,Self-emp-not-inc,status_Never-married,Farming-fishing,Male,<=50K
50.0,9.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,<=50K
28.0,13.0,40.0,Private,status_Never-married,Sales,Male,>50K
35.0,14.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,>50K
31.0,9.691543638706207,50.00000000000001,Private,status_Never-married,Craft-repair,Male,<=50K
58.000000000000014,11.136485397815704,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
23.0,13.0,40.0,Private,status_Never-married,Prof-specialty,Female,<=50K
27.0,11.573816537857056,40.0,Private,status_Never-married,Prof-specialty,Female,<=50K
38.99999999999999,13.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
20.0,9.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
25.0,9.0,28.0,Private,status_Never-married,Craft-repair,Male,<=50K
37.00000000000001,9.0,40.0,Local-gov,status_Never-married,Other-service,Male,<=50K
58.000000000000014,13.0,50.00000000000001,Local-gov,status_Divorced,Prof-specialty,Female,<=50K
31.0,13.0,40.0,State-gov,status_Divorced,Prof-specialty,Male,<=50K
37.00000000000001,13.0,47.83150877952576,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
30.0,5.0,38.286030375957495,Private,status_Never-married,Farming-fishing,Male,<=50K
27.0,11.83828592300415,40.0,Private,status_Never-married,Exec-managerial,Male,<=50K
44.0,10.0,59.999999999999986,Self-emp-inc,status_Divorced,Machine-op-inspct,Male,<=50K
58.000000000000014,10.0,55.0,Local-gov,status_Never-married,Prof-specialty,Female,<=50K
57.000000000000014,4.0,40.0,Private,status_Widowed,Machine-op-inspct,Female,<=50K
40.0,10.0,50.00000000000001,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,<=50K
25.0,13.0,40.0,Private,status_Never-married,Prof-specialty,Female,<=50K
38.0,10.303577780723572,50.00000000000001,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
45.00000000000001,9.0,38.0,State-gov,status_Divorced,Exec-managerial,Female,>50K
50.0,13.0,41.49531118869782,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,<=50K
45.00000000000001,9.0,55.0,Private,status_Divorced,Sales,Female,<=50K
40.0,10.0,40.0,Federal-gov,status_Married-civ-spouse,Tech-support,Male,>50K
42.0,2.0,59.999999999999986,Self-emp-inc,status_Married-civ-spouse,Sales,Male,<=50K
35.0,9.0,40.0,Private,status_Never-married,Transport-moving,Male,<=50K
38.99999999999999,9.0,38.00106357336045,Private,status_Separated,Handlers-cleaners,Male,<=50K
49.00000000000001,10.0,43.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
32.0,9.0,34.13102114200593,Private,status_Never-married,Machine-op-inspct,Female,<=50K
45.00000000000001,8.0,36.71825091838837,Private,status_Never-married,Other-service,Male,<=50K
31.0,11.0,40.0,Private,status_Never-married,Protective-serv,Male,<=50K
26.0,13.0,58.000000000000014,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
30.0,10.0,29.999999999999993,Private,status_Divorced,Transport-moving,Male,<=50K
36.0,9.0,40.0,Private,status_Separated,Adm-clerical,Female,<=50K
32.0,11.782374560832977,50.00000000000001,Private,status_Divorced,Exec-managerial,Female,<=50K
34.0,2.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
33.0,10.0,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
35.0,10.637162864208221,50.00000000000001,Private,status_Never-married,Sales,Male,<=50K
30.0,13.0,55.0,Private,status_Married-civ-spouse,Exec-managerial,Male,<=50K
26.0,11.0,33.044561696052554,Private,status_Never-married,Sales,Female,<=50K
29.0,8.305904626846313,37.24926015138627,Private,status_Never-married,Machine-op-inspct,Male,<=50K
42.99999999999999,10.0,40.0,Local-gov,status_Married-civ-spouse,Other-service,Male,<=50K
35.0,8.713667541742325,40.0,Private,status_Married-civ-spouse,Farming-fishing,Male,<=50K
27.0,9.0,59.999999999999986,Local-gov,status_Married-civ-spouse,Transport-moving,Male,<=50K
44.0,6.0,29.999999999999993,Private,status_Married-spouse-absent,Adm-clerical,Female,<=50K
18.0,9.0,18.0,Private,status_Never-married,Sales,Female,<=50K
30.0,8.900190770626068,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
42.0,9.612585842609406,43.23067041635513,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
23.0,10.0,20.0,Private,status_Never-married,Adm-clerical,Female,<=50K
38.99999999999999,12.0,34.03636593818665,Private,status_Divorced,Other-service,Female,<=50K
41.00000000000001,14.0,55.0,Local-gov,status_Divorced,Prof-specialty,Female,<=50K
46.99999999999999,9.0,35.0,Self-emp-not-inc,status_Married-civ-spouse,Adm-clerical,Female,<=50K
19.0,10.0,10.0,Private,status_Never-married,Sales,Female,<=50K
26.0,14.0,20.0,Private,status_Never-married,Prof-specialty,Male,<=50K
29.0,9.224712580442429,40.0,Private,status_Never-married,Transport-moving,Male,<=50K
27.0,13.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,<=50K
44.0,9.0,50.00000000000001,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,>50K
42.0,10.437084376811981,40.0,Federal-gov,status_Married-civ-spouse,Adm-clerical,Male,>50K
53.000000000000014,9.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
58.000000000000014,9.265064984560013,35.0,Local-gov,status_Widowed,Prof-specialty,Male,>50K
38.0,11.239615082740784,41.76638047695161,Local-gov,status_Never-married,Prof-specialty,Male,<=50K
19.0,10.0,35.27034161090852,Private,status_Never-married,Adm-clerical,Female,<=50K
46.0,13.0,45.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
36.0,9.0,40.0,Private,status_Married-civ-spouse,Handlers-cleaners,Male,<=50K
29.0,13.0,45.24374686479569,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
50.99999999999999,14.0,40.0,Private,status_Never-married,Prof-specialty,Male,>50K
28.0,10.8947194814682,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
52.0,10.0,50.00000000000001,Federal-gov,status_Married-civ-spouse,Other-service,Male,<=50K
31.0,9.0,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
60.0,9.0,50.00000000000001,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
52.0,6.0,45.0,Private,status_Married-civ-spouse,Handlers-cleaners,Male,<=50K
31.0,9.0,50.00000000000001,Federal-gov,status_Married-civ-spouse,Adm-clerical,Male,<=50K
24.0,13.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Female,<=50K
53.000000000000014,14.0,47.83476352691651,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
21.0,11.0,45.41901547908783,Self-emp-not-inc,status_Married-civ-spouse,Farming-fishing,Male,<=50K
38.0,10.0,38.0,Self-emp-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
19.0,9.0,20.0,State-gov,status_Never-married,Adm-clerical,Female,<=50K
44.0,11.0,40.0,Federal-gov,status_Divorced,Tech-support,Male,<=50K
42.99999999999999,9.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
61.000000000000014,10.0,40.0,Private,status_Divorced,Sales,Female,<=50K
45.00000000000001,14.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,>50K
50.0,13.0,38.11638981103898,Private,status_Divorced,Prof-specialty,Female,<=50K
41.00000000000001,8.0,84.0,Private,status_Divorced,Transport-moving,Male,>50K
28.0,10.0,40.0,Federal-gov,status_Married-civ-spouse,Adm-clerical,Male,>50K
