age,education_num,hours_per_week,sex,marital_status,workclass,occupation,income
34,7,60,Male,Divorced,Private,Transport-moving,<=50K
30,9.080709904964031,40,Male,Never-married,Private,Handlers-cleaners,<=50K
24,13,45,Male,Married-civ-spouse,Private,Sales,>50K
30,13,40,Male,Never-married,Private,Prof-specialty,<=50K
34,10,40,Male,Married-civ-spouse,Private,Machine-op-inspct,>50K
51,13,40,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,>50K
41,9,40,Male,Divorced,Private,Transport-moving,<=50K
40,10.460252293409694,40,Male,Married-civ-spouse,Private,Sales,<=50K
52,9,43.915734875609644,Male,Married-civ-spouse,Private,Machine-op-inspct,>50K
32,10,40,Male,Never-married,Private,Exec-managerial,<=50K
35,9,35,Female,Divorced,Private,Other-service,<=50K
71,10,36.845470649510446,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,>50K
47,13,41.64392606006446,Male,Divorced,Federal-gov,Prof-specialty,<=50K
34,9.46266138309886,45,Male,Married-civ-spouse,Private,Transport-moving,<=50K
23,11,40,Male,Never-married,Private,Tech-support,<=50K
23,10,24,Female,Never-married,Private,Adm-clerical,<=50K
38,13,45,Male,Married-civ-spouse,Private,Prof-specialty,>50K
39,16,40,Male,Divorced,Self-emp-not-inc,Adm-clerical,<=50K
27,15,12,Female,Divorced,Private,Prof-specialty,<=50K
38,9.229377372666585,40,Male,Divorced,Private,Craft-repair,<=50K
27,13,36,Female,Never-married,Private,Prof-specialty,<=50K
29,11.24244866690259,18,Female,Married-civ-spouse,Private,Sales,<=50K
33,11.05493537548934,40,Male,Married-civ-spouse,Private,Tech-support,<=50K
62,13,60,Male,Married-civ-spouse,Private,Sales,>50K
34,7,40,Male,Never-married,Private,Machine-op-inspct,<=50K
43,10,70,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,>50K
48,12.448645468878901,30,Male,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,>50K
47,15,40,Male,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,>50K
22,13,30,Female,Never-married,Private,Exec-managerial,<=50K
47,9,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
61,4,40,Male,Married-civ-spouse,Private,Transport-moving,<=50K
23,13,40,Male,Never-married,Private,Handlers-cleaners,<=50K
60,13,38.480522607934454,Female,Divorced,State-gov,Prof-specialty,<=50K
34,9,40,Male,Never-married,Private,Transport-moving,<=50K
70,9.897137035793328,16,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,<=50K
17,7,30,Male,Never-married,Private,Handlers-cleaners,<=50K
59,15,25,Male,Married-civ-spouse,Self-emp-not-inc,Sales,<=50K
25,11.171278425800201,20,Male,Never-married,Private,Sales,<=50K
34,13,40,Male,Married-civ-spouse,Local-gov,Protective-serv,>50K
72,10,35,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,<=50K
47,7,58,Male,Married-civ-spouse,Private,Adm-clerical,<=50K
56,10,45,Male,Married-civ-spouse,Private,Sales,>50K
47,13,25,Female,Divorced,Private,Other-service,<=50K
51,13,40,Female,Separated,Private,Adm-clerical,<=50K
28,9,40,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
18,8.768446657088985,4,Female,Never-married,Self-emp-not-inc,Other-service,<=50K
53,14,46.081919448883106,Female,Never-married,Private,Exec-managerial,>50K
61,9.196896509882293,40,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
24,9,37.99005533000445,Female,Married-civ-spouse,Private,Transport-moving,<=50K
26,14,40,Female,Never-married,State-gov,Exec-managerial,<=50K
30,7,40,Male,Never-married,Self-emp-not-inc,Farming-fishing,<=50K
48,14,47.64958236133421,Male,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,>50K
52,13,50,Male,Married-civ-spouse,Private,Exec-managerial,>50K
47,10,20,Male,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,<=50K
34,13,40,Female,Never-married,Local-gov,Prof-specialty,<=50K
69,8,60,Male,Married-civ-spouse,Private,Transport-moving,>50K
62,9,40,Male,Married-civ-spouse,Local-gov,Transport-moving,<=50K
31,13,40,Male,Married-civ-spouse,Private,Prof-specialty,<=50K
47,10,40,Male,Married-civ-spouse,Private,Handlers-cleaners,<=50K
21,9.83852280153925,22,Male,Never-married,Private,Other-service,<=50K
27,11,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
49,8.25144140670559,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
47,13,70,Female,Separated,Local-gov,Prof-specialty,<=50K
43,10,40,Female,Married-spouse-absent,Private,Other-service,<=50K
47,15,40,Male,Married-civ-spouse,Private,Exec-managerial,>50K
28,11,40,Female,Never-married,Private,Prof-specialty,<=50K
61,8.639082952837606,56,Male,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,<=50K
25,13,48,Male,Never-married,Private,Sales,<=50K
50,14,40,Female,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,>50K
20,9,30,Male,Never-married,Private,Adm-clerical,<=50K
50,11,50,Male,Never-married,Self-emp-not-inc,Other-service,<=50K
46,9,70,Male,Married-civ-spouse,Private,Transport-moving,<=50K
22,10,28.270794097039794,Female,Never-married,Private,Sales,<=50K
27,13,15,Female,Never-married,Private,Tech-support,<=50K
29,10.246979436920093,52,Female,Divorced,Private,Craft-repair,<=50K
42,7,44.02717716060767,Male,Divorced,Private,Sales,<=50K
40,10,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
36,12,45.909264601528264,Male,Married-civ-spouse,Private,Craft-repair,>50K
61,6.590176433919708,40,Male,Married-civ-spouse,Private,Transport-moving,<=50K
32,12,40.43468066516044,Female,Married-civ-spouse,Private,Exec-managerial,>50K
45,14,49.368022875817594,Male,Married-civ-spouse,State-gov,Prof-specialty,>50K
60,9,40,Male,Married-civ-spouse,Private,Exec-managerial,>50K
23,7,40,Male,Married-civ-spouse,Private,Other-service,<=50K
63,8,40,Male,Married-civ-spouse,Private,Transport-moving,<=50K
32,10,20,Female,Never-married,Private,Tech-support,<=50K
37,10,40,Male,Married-civ-spouse,Private,Transport-moving,<=50K
48,9.768924244380454,55,Female,Divorced,Private,Machine-op-inspct,<=50K
29,10.791287985005493,44,Female,Never-married,Private,Adm-clerical,<=50K
47,13,45.191752195564824,Male,Married-civ-spouse,Private,Machine-op-inspct,>50K
41,13,50,Male,Widowed,Private,Sales,<=50K
37,10,40,Female,Divorced,Local-gov,Adm-clerical,<=50K
21,9,38.92344649366264,Male,Never-married,Private,Machine-op-inspct,<=50K
31,10,40,Male,Married-spouse-absent,Private,Transport-moving,<=50K
40,9.279502534067637,56,Male,Married-civ-spouse,Private,Craft-repair,<=50K
38,13,50,Male,Married-civ-spouse,Private,Exec-managerial,>50K
49,14,50,Male,Married-civ-spouse,Private,Exec-managerial,>50K
61,9,17,Female,Married-civ-spouse,Self-emp-not-inc,Other-service,<=50K
44,9,39,Female,Separated,Private,Other-service,<=50K
42,9,39.051627276625766,Female,Never-married,Private,Other-service,<=50K
44,14,60,Male,Married-civ-spouse,Private,Prof-specialty,>50K
43,8,60,Male,Married-civ-spouse,Self-emp-not-inc,Transport-moving,<=50K
56,5,50,Male,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,<=50K
24,3,40,Male,Never-married,Private,Farming-fishing,<=50K
22,10,45,Male,Never-married,Private,Prof-specialty,<=50K
46,9.717880187029742,15,Male,Never-married,Private,Other-service,<=50K
49,13,55,Male,Married-civ-spouse,Private,Exec-managerial,>50K
45,10,45,Male,Divorced,Private,Sales,<=50K
35,9,40,Male,Never-married,Self-emp-not-inc,Farming-fishing,<=50K
26,9,50,Male,Never-married,Self-emp-inc,Sales,<=50K
42,13,50,Female,Separated,Private,Other-service,<=50K
32,10,50,Female,Never-married,Private,Exec-managerial,<=50K
39,13,60,Male,Married-civ-spouse,Self-emp-not-inc,Sales,<=50K
27,10,40.99864090112196,Female,Never-married,Private,Exec-managerial,<=50K
63,10,45,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,>50K
39,11,40,Male,Separated,Private,Adm-clerical,<=50K
32,10,40,Male,Never-married,Local-gov,Craft-repair,<=50K
44,13,47.12412783024857,Male,Married-civ-spouse,Private,Exec-managerial,>50K
51,7.502722047002298,40,Male,Married-civ-spouse,Private,Transport-moving,<=50K
29,10,50,Male,Divorced,Self-emp-not-inc,Craft-repair,<=50K
58,13,40,Male,Married-civ-spouse,State-gov,Exec-managerial,<=50K
30,8.75152262493819,40,Male,Never-married,Private,Craft-repair,<=50K
49,13,60,Male,Married-civ-spouse,Local-gov,Prof-specialty,<=50K
59,14,55,Male,Married-civ-spouse,Private,Prof-specialty,<=50K
46,13,43.526541267138285,Male,Married-civ-spouse,Private,Adm-clerical,>50K
28,13,28,Female,Married-civ-spouse,Private,Exec-managerial,>50K
60,13,40,Male,Married-civ-spouse,Local-gov,Prof-specialty,>50K
40,9,70,Female,Never-married,Private,Adm-clerical,<=50K
53,13,40,Female,Divorced,Private,Tech-support,<=50K
31,9,50,Male,Married-civ-spouse,Private,Transport-moving,<=50K
75,10,35,Male,Married-civ-spouse,Private,Exec-managerial,>50K
50,13,40,Male,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,>50K
20,10,20,Male,Never-married,Private,Handlers-cleaners,<=50K
23,13,45,Female,Never-married,Private,Sales,<=50K
29,9,40,Female,Never-married,Private,Adm-clerical,<=50K
26,9,40,Male,Never-married,Private,Other-service,<=50K
49,10,60,Male,Married-civ-spouse,Self-emp-inc,Sales,<=50K
55,10,40,Male,Married-civ-spouse,Local-gov,Prof-specialty,>50K
20,9,38.20921372110119,Male,Never-married,Private,Machine-op-inspct,<=50K
46,10,48,Male,Married-civ-spouse,Private,Transport-moving,<=50K
48,10,44.97527735742952,Male,Divorced,Private,Machine-op-inspct,<=50K
64,16,40,Female,Never-married,State-gov,Prof-specialty,>50K
34,9.469523548412093,30,Male,Never-married,Private,Other-service,<=50K
20,8.902410177285514,45,Male,Never-married,Private,Transport-moving,<=50K
20,8,40,Male,Never-married,Private,Farming-fishing,<=50K
20,10,15,Male,Never-married,State-gov,Handlers-cleaners,<=50K
38,10,40,Female,Never-married,Private,Adm-clerical,<=50K
40,9.148426964952204,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
22,9,40,Male,Never-married,Private,Other-service,<=50K
44,10,80,Male,Married-civ-spouse,Self-emp-not-inc,Sales,>50K
58,9.720790278031512,50,Male,Married-civ-spouse,Private,Transport-moving,>50K
20,9,25,Male,Never-married,Private,Craft-repair,<=50K
75,15,35,Male,Married-civ-spouse,Private,Prof-specialty,<=50K
28,10,45.387142451139525,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,<=50K
31,13,55,Male,Married-civ-spouse,Private,Sales,<=50K
32,8.75156319252823,40,Female,Never-married,Private,Machine-op-inspct,<=50K
24,13,50,Male,Never-married,Private,Farming-fishing,<=50K
50,9,40,Male,Married-civ-spouse,Self-emp-not-inc,Sales,<=50K
28,13,40,Male,Never-married,Private,Sales,>50K
35,14,40,Male,Married-civ-spouse,Self-emp-not-inc,Sales,>50K
31,12,50,Male,Never-married,Private,Craft-repair,<=50K
58,12,47.633682447018934,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,>50K
23,13,40,Female,Never-married,Private,Prof-specialty,<=50K
27,13,40.852365668838196,Female,Never-married,Private,Prof-specialty,<=50K
39,13,47.14338936699127,Male,Married-civ-spouse,Private,Exec-managerial,>50K
20,9,36.365415697055376,Male,Never-married,Private,Craft-repair,<=50K
25,9.015164508262567,28,Male,Never-married,Private,Craft-repair,<=50K
37,9,40,Male,Never-married,Local-gov,Other-service,<=50K
58,13,50,Female,Divorced,Local-gov,Prof-specialty,<=50K
31,12.525030158029061,40,Male,Divorced,State-gov,Prof-specialty,<=50K
37,13,80,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,>50K
30,5,40,Male,Never-married,Private,Farming-fishing,<=50K
27,13,40,Male,Never-married,Private,Exec-managerial,<=50K
44,10,60,Male,Divorced,Self-emp-inc,Machine-op-inspct,<=50K
58,10,55,Female,Never-married,Local-gov,Prof-specialty,<=50K
57,6.617732360492607,40,Female,Widowed,Private,Machine-op-inspct,<=50K
40,10,50,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,<=50K
25,13,40,Female,Never-married,Private,Prof-specialty,<=50K
38,11,50,Male,Married-civ-spouse,Private,Craft-repair,>50K
45,9,38,Female,Divorced,State-gov,Exec-managerial,>50K
50,10.191352100518504,45.607243218509076,Male,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,<=50K
45,10.569925230398896,55,Female,Divorced,Private,Sales,<=50K
40,10,40,Male,Married-civ-spouse,Federal-gov,Tech-support,>50K
42,10.668057314527589,60,Male,Married-civ-spouse,Self-emp-inc,Sales,<=50K
35,8.894001313714249,40,Male,Never-married,Private,Transport-moving,<=50K
39,9,40,Male,Separated,Private,Handlers-cleaners,<=50K
49,10,43,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
32,8.75156319252823,40,Female,Never-married,Private,Machine-op-inspct,<=50K
45,9.340783911640152,10,Male,Never-married,Private,Other-service,<=50K
31,11,40,Male,Never-married,Private,Protective-serv,<=50K
26,13,58,Male,Married-civ-spouse,Private,Craft-repair,>50K
30,8.728497910050447,30,Male,Divorced,Private,Transport-moving,<=50K
36,9,40,Female,Separated,Private,Adm-clerical,<=50K
32,11,50,Female,Divorced,Private,Exec-managerial,<=50K
34,2,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
33,10,39.284124667832195,Female,Never-married,Private,Adm-clerical,<=50K
35,13,50,Male,Never-married,Private,Sales,<=50K
30,13,55,Male,Married-civ-spouse,Private,Exec-managerial,<=50K
26,11,54,Female,Never-married,Private,Sales,<=50K
29,9.158137597246984,40,Male,Never-married,Private,Machine-op-inspct,<=50K
43,8.92867809628897,40,Male,Married-civ-spouse,State-gov,Other-service,<=50K
35,8.6302038592038,40,Male,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,<=50K
27,9.551443142464315,60,Male,Married-civ-spouse,Local-gov,Transport-moving,<=50K
44,10.789397411639829,30,Female,Married-spouse-absent,Private,Adm-clerical,<=50K
18,9,18,Female,Never-married,Private,Sales,<=50K
30,8.836654907648995,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
42,9.77229107259012,46,Male,Married-civ-spouse,Private,Transport-moving,<=50K
23,11.11821652491634,20,Female,Never-married,Private,Adm-clerical,<=50K
39,12,40,Female,Divorced,Private,Other-service,<=50K
41,14,55,Female,Divorced,Local-gov,Prof-specialty,<=50K
47,9,35,Female,Married-civ-spouse,Self-emp-not-inc,Adm-clerical,<=50K
19,10,10,Female,Never-married,Private,Sales,<=50K
26,14,20,Male,Never-married,Private,Prof-specialty,<=50K
29,14,45.520586496117865,Male,Never-married,Private,Transport-moving,<=50K
27,13,40,Male,Married-civ-spouse,Private,Exec-managerial,<=50K
44,11.473039857891083,50,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,>50K
42,10,40,Male,Married-civ-spouse,Federal-gov,Adm-clerical,>50K
53,9,40,Male,Married-civ-spouse,Private,Transport-moving,<=50K
58,14,35,Male,Widowed,Local-gov,Prof-specialty,>50K
38,13.01508937972811,43,Male,Never-married,Local-gov,Prof-specialty,<=50K
19,10,10,Female,Never-married,Private,Adm-clerical,<=50K
46,13,45,Male,Married-civ-spouse,Local-gov,Prof-specialty,>50K
36,9,40,Male,Married-civ-spouse,Private,Handlers-cleaners,<=50K
29,13,44.40060249012377,Male,Married-civ-spouse,Private,Prof-specialty,>50K
51,14,40,Male,Never-married,Private,Prof-specialty,>50K
28,9,40,Male,Never-married,Private,Craft-repair,<=50K
52,10,50,Male,Married-civ-spouse,Federal-gov,Other-service,<=50K
31,8.040457514589383,40,Male,Never-married,Private,Farming-fishing,<=50K
60,9,50,Male,Married-civ-spouse,Private,Craft-repair,<=50K
52,8.669491075085737,45,Male,Married-civ-spouse,Private,Handlers-cleaners,<=50K
31,9,50,Male,Married-civ-spouse,Federal-gov,Adm-clerical,<=50K
24,13,40,Female,Married-civ-spouse,Private,Exec-managerial,<=50K
53,14,55,Male,Married-civ-spouse,Private,Exec-managerial,>50K
21,11,40,Male,Married-civ-spouse,Private,Farming-fishing,<=50K
38,10,38,Male,Married-civ-spouse,Self-emp-inc,Craft-repair,<=50K
19,9,20,Female,Never-married,State-gov,Adm-clerical,<=50K
44,11,40,Male,Divorced,Federal-gov,Tech-support,<=50K
43,9,40,Male,Never-married,Private,Craft-repair,<=50K
61,10,40,Female,Divorced,Private,Sales,<=50K
45,14,40,Male,Married-civ-spouse,Self-emp-not-inc,Sales,>50K
50,13,45,Female,Divorced,Private,Prof-specialty,<=50K
41,8,46.40952385978254,Male,Divorced,Private,Transport-moving,>50K
28,10,41.148342133873314,Male,Married-civ-spouse,Federal-gov,Adm-clerical,>50K
34,14,40,Female,Separated,Self-emp-inc,Prof-specialty,>50K
47,10.217804530621418,60,Male,Married-civ-spouse,Private,Other-service,>50K
25,13,40.12498928089243,Female,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,<=50K
40,13,52,Female,Married-civ-spouse,Private,Other-service,>50K
29,10.240403790634172,80,Male,Divorced,Self-emp-not-inc,Craft-repair,<=50K
29,9,40,Male,Married-civ-spouse,Private,Transport-moving,<=50K
37,15,39,Female,Married-civ-spouse,State-gov,Prof-specialty,>50K
43,13,45,Male,Married-civ-spouse,Self-emp-inc,Sales,<=50K
29,13,40,Female,Never-married,Private,Adm-clerical,<=50K
56,7,45,Male,Married-civ-spouse,Private,Craft-repair,<=50K
42,10,40,Female,Divorced,State-gov,Adm-clerical,<=50K
37,10,65,Male,Divorced,State-gov,Other-service,<=50K
62,13,60,Male,Married-civ-spouse,Self-emp-inc,Farming-fishing,>50K
31,10,42,Male,Never-married,Private,Craft-repair,<=50K
31,9,47,Male,Divorced,Local-gov,Protective-serv,>50K
49,13,40,Female,Divorced,Private,Exec-managerial,<=50K
32,8.952953369485884,41,Male,Married-civ-spouse,Private,Other-service,<=50K
69,5,40,Male,Never-married,Private,Craft-repair,<=50K
26,10,35,Female,Never-married,Private,Other-service,<=50K
25,13,50,Female,Never-married,State-gov,Prof-specialty,<=50K
32,13,47.53264093116066,Male,Married-civ-spouse,Private,Craft-repair,>50K
18,10,27.247727883200806,Female,Never-married,Private,Other-service,<=50K
50,9.845742341084799,40,Male,Married-civ-spouse,Private,Craft-repair,>50K
33,12.582949208492881,47.71141838875035,Male,Married-civ-spouse,Private,Sales,>50K
41,14,55,Male,Married-civ-spouse,Local-gov,Exec-managerial,<=50K
33,13,40,Female,Married-civ-spouse,Private,Other-service,<=50K
28,9.88538974234138,40,Male,Divorced,Private,Adm-clerical,<=50K
35,10,50,Male,Married-civ-spouse,Private,Sales,<=50K
57,9,40,Male,Married-civ-spouse,Federal-gov,Craft-repair,>50K
45,11,40,Male,Married-civ-spouse,State-gov,Protective-serv,<=50K
43,10.629403548156542,40,Female,Married-civ-spouse,Private,Tech-support,<=50K
20,5,50,Male,Never-married,Private,Transport-moving,<=50K
38,4,36,Male,Married-civ-spouse,Private,Craft-repair,<=50K
27,9.849143202612666,40,Male,Married-civ-spouse,Federal-gov,Other-service,<=50K
71,9,40,Male,Married-civ-spouse,State-gov,Craft-repair,<=50K
42,10.804635122877146,42,Male,Married-civ-spouse,Private,Adm-clerical,>50K
38,15,45,Male,Married-civ-spouse,Self-emp-inc,Prof-specialty,>50K
51,11.995829452430641,40,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,<=50K
45,9,40,Female,Divorced,State-gov,Tech-support,<=50K
59,13,40,Male,Divorced,Private,Exec-managerial,<=50K
31,3,25,Male,Never-married,Private,Farming-fishing,<=50K
23,9,40,Male,Married-civ-spouse,Private,Sales,<=50K
47,12,40,Male,Married-civ-spouse,Federal-gov,Adm-clerical,>50K
49,12,45.64520201701167,Male,Divorced,Self-emp-not-inc,Exec-managerial,<=50K
68,7.88289555469039,70,Male,Divorced,Private,Transport-moving,<=50K
69,10,50,Male,Married-civ-spouse,Private,Exec-managerial,>50K
29,9,40,Male,Married-civ-spouse,Private,Prof-specialty,>50K
29,6,35,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,>50K
27,11,50,Male,Never-married,Private,Sales,<=50K
56,9,40,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
23,6,44.07997544768862,Male,Married-civ-spouse,Private,Craft-repair,<=50K
31,9,42.30236035765257,Male,Married-civ-spouse,Private,Craft-repair,<=50K
28,9,50,Male,Married-civ-spouse,Private,Exec-managerial,>50K
28,9,40,Female,Never-married,Private,Prof-specialty,<=50K
53,10,45,Male,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,<=50K
23,13,40,Female,Never-married,Private,Adm-clerical,<=50K
37,9,40,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
38,13,40,Male,Never-married,Private,Farming-fishing,<=50K
33,13,60,Male,Married-civ-spouse,Private,Prof-specialty,>50K
45,10,40,Male,Married-civ-spouse,Local-gov,Exec-managerial,>50K
46,7,27,Female,Widowed,Private,Other-service,<=50K
27,10.392899197947122,50,Male,Never-married,Self-emp-inc,Sales,<=50K
42,9,40,Female,Married-civ-spouse,Private,Exec-managerial,<=50K
69,14,40.56098713940848,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,>50K
40,9.218315209704556,40,Male,Married-civ-spouse,State-gov,Craft-repair,<=50K
46,11,40,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
41,8.80295215975425,35,Male,Separated,Private,Transport-moving,<=50K
62,11,50,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,>50K
27,9,39.98086576846529,Female,Never-married,Private,Adm-clerical,<=50K
36,13,40,Female,Married-civ-spouse,Federal-gov,Exec-managerial,<=50K
30,13,18,Male,Never-married,Private,Sales,<=50K
42,9.832658473484573,40,Male,Married-civ-spouse,Private,Craft-repair,>50K
47,6,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
30,9,44,Male,Never-married,Private,Machine-op-inspct,<=50K
32,10.430807649159417,45,Male,Married-civ-spouse,Private,Adm-clerical,<=50K
33,11,31.87042231054532,Female,Married-civ-spouse,Private,Adm-clerical,<=50K
25,12,40,Female,Never-married,Private,Adm-clerical,<=50K
36,12.01784661761404,40,Female,Married-civ-spouse,Self-emp-not-inc,Sales,>50K
52,10,40,Female,Divorced,Private,Exec-managerial,<=50K
39,10.753962603081384,72,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,>50K
51,10,40,Female,Widowed,Private,Prof-specialty,<=50K
44,13,60,Male,Married-civ-spouse,Private,Exec-managerial,>50K
54,13,40,Female,Never-married,State-gov,Prof-specialty,>50K
44,12,40,Female,Divorced,Private,Prof-specialty,>50K
41,10,40,Male,Married-civ-spouse,Self-emp-not-inc,Machine-op-inspct,>50K
