age,education_num,hours_per_week,workclass,marital_status,occupation,sex,income
21,6.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
48,12.0,45.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
17,6.0,20.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Female,income_<=50K
32,10.019591331481934,40.0,workclass_Private,marital_status_Separated,occupation_Other-service,sex_Female,income_<=50K
66,9.0,40.0,workclass_Private,marital_status_Separated,occupation_Machine-op-inspct,sex_Male,income_<=50K
57,10.041728973388672,48.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_<=50K
45,14.0,35.0,workclass_Local-gov,marital_status_Divorced,occupation_Prof-specialty,sex_Female,income_<=50K
45,9.161438941955566,8.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_<=50K
29,13.0,50.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
36,10.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Machine-op-inspct,sex_Male,income_<=50K
19,10.0,4.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Female,income_<=50K
30,12.953660011291504,62.0,workclass_Private,marital_status_Divorced,occupation_Adm-clerical,sex_Female,income_<=50K
18,9.0,20.0,workclass_Private,marital_status_Never-married,occupation_Craft-repair,sex_Female,income_<=50K
59,10.74381160736084,20.0,workclass_Self-emp-not-inc,marital_status_Divorced,occupation_Prof-specialty,sex_Male,income_<=50K
44,9.0,60.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Female,income_<=50K
39,9.0,44.0,workclass_Private,marital_status_Never-married,occupation_Tech-support,sex_Male,income_<=50K
39,8.0,48.1233024597168,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_>50K
46,10.0,60.0,workclass_Private,marital_status_Widowed,occupation_Adm-clerical,sex_Female,income_<=50K
28,13.0,15.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Other-service,sex_Female,income_<=50K
72,7.0,28.738828659057617,workclass_Private,marital_status_Widowed,occupation_Adm-clerical,sex_Female,income_<=50K
47,13.0,50.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
34,7.0,60.0,workclass_Private,marital_status_Divorced,occupation_Transport-moving,sex_Male,income_<=50K
30,10.180703163146973,40.0,workclass_Private,marital_status_Never-married,occupation_Handlers-cleaners,sex_Male,income_<=50K
24,13.0,45.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_>50K
30,13.0,40.0,workclass_Private,marital_status_Never-married,occupation_Prof-specialty,sex_Male,income_<=50K
34,10.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Machine-op-inspct,sex_Male,income_>50K
51,13.0,40.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
41,9.0,40.0,workclass_Private,marital_status_Divorced,occupation_Transport-moving,sex_Male,income_<=50K
40,9.491183280944824,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_<=50K
52,9.0,48.77784729003906,workclass_Private,marital_status_Married-civ-spouse,occupation_Machine-op-inspct,sex_Male,income_>50K
32,10.0,40.0,workclass_Private,marital_status_Never-married,occupation_Exec-managerial,sex_Male,income_<=50K
35,9.0,35.0,workclass_Private,marital_status_Divorced,occupation_Other-service,sex_Female,income_<=50K
71,10.0,45.94070816040039,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
47,13.0,39.56044006347656,workclass_Federal-gov,marital_status_Divorced,occupation_Prof-specialty,sex_Male,income_<=50K
34,12.080636024475098,45.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
23,11.0,40.0,workclass_Private,marital_status_Never-married,occupation_Tech-support,sex_Male,income_<=50K
23,10.0,24.0,workclass_Private,marital_status_Never-married,occupation_Adm-clerical,sex_Female,income_<=50K
38,13.0,45.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_>50K
39,16.0,40.0,workclass_Self-emp-not-inc,marital_status_Divorced,occupation_Adm-clerical,sex_Male,income_<=50K
27,15.0,12.0,workclass_Private,marital_status_Divorced,occupation_Prof-specialty,sex_Female,income_<=50K
38,10.297863006591797,40.0,workclass_Private,marital_status_Divorced,occupation_Craft-repair,sex_Male,income_<=50K
27,13.0,36.0,workclass_Private,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_<=50K
29,7.640981674194336,18.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Sales,sex_Female,income_<=50K
33,10.702776908874512,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Tech-support,sex_Male,income_<=50K
62,13.0,60.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_>50K
34,7.0,40.0,workclass_Private,marital_status_Never-married,occupation_Machine-op-inspct,sex_Male,income_<=50K
43,10.0,70.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
48,11.531283378601074,30.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
47,15.0,40.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_>50K
22,13.0,30.0,workclass_Private,marital_status_Never-married,occupation_Exec-managerial,sex_Female,income_<=50K
47,9.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
61,4.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
23,13.0,40.0,workclass_Private,marital_status_Never-married,occupation_Handlers-cleaners,sex_Male,income_<=50K
60,13.0,35.95768737792969,workclass_State-gov,marital_status_Divorced,occupation_Prof-specialty,sex_Female,income_<=50K
34,9.0,40.0,workclass_Private,marital_status_Never-married,occupation_Transport-moving,sex_Male,income_<=50K
70,11.45417308807373,16.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_<=50K
17,7.0,30.0,workclass_Private,marital_status_Never-married,occupation_Handlers-cleaners,sex_Male,income_<=50K
59,15.0,25.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_<=50K
25,9.870251655578613,20.0,workclass_Private,marital_status_Never-married,occupation_Sales,sex_Male,income_<=50K
34,13.0,40.0,workclass_Local-gov,marital_status_Married-civ-spouse,occupation_Protective-serv,sex_Male,income_>50K
72,10.0,35.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
47,7.0,58.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Adm-clerical,sex_Male,income_<=50K
56,10.0,45.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_>50K
47,13.0,25.0,workclass_Private,marital_status_Divorced,occupation_Other-service,sex_Female,income_<=50K
51,13.0,40.0,workclass_Private,marital_status_Separated,occupation_Adm-clerical,sex_Female,income_<=50K
28,9.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Machine-op-inspct,sex_Male,income_<=50K
18,7.972379684448242,4.0,workclass_Self-emp-not-inc,marital_status_Never-married,occupation_Other-service,sex_Female,income_<=50K
53,14.0,40.85074996948242,workclass_Private,marital_status_Never-married,occupation_Exec-managerial,sex_Female,income_>50K
61,10.091838836669922,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Machine-op-inspct,sex_Male,income_<=50K
24,9.0,37.829288482666016,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Female,income_<=50K
26,14.0,40.0,workclass_State-gov,marital_status_Never-married,occupation_Exec-managerial,sex_Female,income_<=50K
30,7.0,40.0,workclass_Self-emp-not-inc,marital_status_Never-married,occupation_Farming-fishing,sex_Male,income_<=50K
48,14.0,47.96302795410156,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
52,13.0,50.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
47,10.0,20.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_<=50K
34,13.0,40.0,workclass_Local-gov,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_<=50K
69,8.0,60.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_>50K
62,9.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
31,13.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_<=50K
47,10.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Handlers-cleaners,sex_Male,income_<=50K
21,10.005584716796875,22.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Male,income_<=50K
27,11.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
49,9.30362606048584,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
47,13.0,70.0,workclass_Local-gov,marital_status_Separated,occupation_Prof-specialty,sex_Female,income_<=50K
43,10.0,40.0,workclass_Private,marital_status_Married-spouse-absent,occupation_Other-service,sex_Female,income_<=50K
47,15.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
28,11.0,40.0,workclass_Private,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_<=50K
61,13.350927352905273,56.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Farming-fishing,sex_Male,income_<=50K
25,13.0,48.0,workclass_Private,marital_status_Never-married,occupation_Sales,sex_Male,income_<=50K
50,14.0,40.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Female,income_>50K
20,9.0,30.0,workclass_Private,marital_status_Never-married,occupation_Adm-clerical,sex_Male,income_<=50K
50,11.0,50.0,workclass_Self-emp-not-inc,marital_status_Never-married,occupation_Other-service,sex_Male,income_<=50K
46,9.0,70.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
22,10.0,24.970796585083008,workclass_Private,marital_status_Never-married,occupation_Sales,sex_Female,income_<=50K
27,13.0,15.0,workclass_Private,marital_status_Never-married,occupation_Tech-support,sex_Female,income_<=50K
29,11.055463790893555,52.0,workclass_Private,marital_status_Divorced,occupation_Craft-repair,sex_Female,income_<=50K
42,7.0,22.50394058227539,workclass_Private,marital_status_Divorced,occupation_Sales,sex_Male,income_<=50K
40,10.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
36,12.0,30.035005569458008,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_>50K
61,10.298110008239746,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
32,12.0,33.65427780151367,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Female,income_>50K
45,14.0,47.421119689941406,workclass_Private,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_>50K
60,9.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
23,7.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Other-service,sex_Male,income_<=50K
63,8.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
32,10.0,20.0,workclass_Private,marital_status_Never-married,occupation_Tech-support,sex_Female,income_<=50K
37,10.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
48,10.734219551086426,55.0,workclass_Private,marital_status_Divorced,occupation_Machine-op-inspct,sex_Female,income_<=50K
29,8.57093620300293,44.0,workclass_Private,marital_status_Never-married,occupation_Adm-clerical,sex_Female,income_<=50K
47,13.0,37.57359313964844,workclass_Private,marital_status_Married-civ-spouse,occupation_Machine-op-inspct,sex_Male,income_>50K
41,13.0,50.0,workclass_Private,marital_status_Widowed,occupation_Sales,sex_Male,income_<=50K
37,10.0,40.0,workclass_Local-gov,marital_status_Divorced,occupation_Adm-clerical,sex_Female,income_<=50K
21,9.0,33.0220832824707,workclass_Private,marital_status_Never-married,occupation_Machine-op-inspct,sex_Male,income_<=50K
31,10.0,40.0,workclass_Private,marital_status_Married-spouse-absent,occupation_Transport-moving,sex_Male,income_<=50K
40,11.601696014404297,56.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
38,13.0,50.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
49,14.0,50.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
61,9.0,17.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Other-service,sex_Female,income_<=50K
44,9.0,39.0,workclass_Private,marital_status_Separated,occupation_Other-service,sex_Female,income_<=50K
42,9.0,29.383752822875977,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Female,income_<=50K
44,14.0,60.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_>50K
43,8.0,60.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
56,5.0,50.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_<=50K
24,3.0,40.0,workclass_Private,marital_status_Never-married,occupation_Farming-fishing,sex_Male,income_<=50K
22,10.0,45.0,workclass_Private,marital_status_Never-married,occupation_Prof-specialty,sex_Male,income_<=50K
46,9.0733060836792,15.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Male,income_<=50K
49,13.0,55.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
45,10.0,45.0,workclass_Private,marital_status_Divorced,occupation_Sales,sex_Male,income_<=50K
35,9.0,40.0,workclass_Private,marital_status_Never-married,occupation_Farming-fishing,sex_Male,income_<=50K
26,9.0,50.0,workclass_Self-emp-inc,marital_status_Never-married,occupation_Sales,sex_Male,income_<=50K
42,13.0,50.0,workclass_Private,marital_status_Separated,occupation_Other-service,sex_Female,income_<=50K
32,10.0,50.0,workclass_Private,marital_status_Never-married,occupation_Exec-managerial,sex_Female,income_<=50K
39,13.0,60.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_<=50K
27,10.0,36.00476837158203,workclass_Private,marital_status_Never-married,occupation_Exec-managerial,sex_Female,income_<=50K
63,10.0,45.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
39,11.0,40.0,workclass_Private,marital_status_Separated,occupation_Adm-clerical,sex_Male,income_<=50K
32,10.0,40.0,workclass_Local-gov,marital_status_Never-married,occupation_Craft-repair,sex_Male,income_<=50K
44,13.0,42.144569396972656,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
51,11.525104522705078,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
29,10.0,50.0,workclass_Self-emp-not-inc,marital_status_Divorced,occupation_Craft-repair,sex_Male,income_<=50K
58,13.0,40.0,workclass_State-gov,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_<=50K
30,10.653037071228027,40.0,workclass_Private,marital_status_Never-married,occupation_Craft-repair,sex_Male,income_<=50K
49,13.0,60.0,workclass_Local-gov,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_<=50K
59,14.0,55.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_<=50K
46,13.0,51.681243896484375,workclass_Private,marital_status_Married-civ-spouse,occupation_Adm-clerical,sex_Male,income_>50K
28,13.0,28.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Female,income_>50K
60,13.0,40.0,workclass_Local-gov,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_>50K
40,9.0,70.0,workclass_Private,marital_status_Never-married,occupation_Adm-clerical,sex_Female,income_<=50K
53,13.0,40.0,workclass_Private,marital_status_Divorced,occupation_Tech-support,sex_Female,income_<=50K
31,9.0,50.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
75,10.0,35.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
50,13.0,40.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
20,10.0,20.0,workclass_Private,marital_status_Never-married,occupation_Handlers-cleaners,sex_Male,income_<=50K
23,13.0,45.0,workclass_Private,marital_status_Never-married,occupation_Sales,sex_Female,income_<=50K
29,9.0,40.0,workclass_Private,marital_status_Never-married,occupation_Adm-clerical,sex_Female,income_<=50K
26,9.0,40.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Male,income_<=50K
49,10.0,60.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_<=50K
55,10.0,40.0,workclass_Local-gov,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_>50K
20,9.0,36.60383224487305,workclass_Private,marital_status_Never-married,occupation_Machine-op-inspct,sex_Male,income_<=50K
46,10.0,48.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
48,10.0,40.19120407104492,workclass_Private,marital_status_Divorced,occupation_Machine-op-inspct,sex_Male,income_<=50K
64,16.0,40.0,workclass_State-gov,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_>50K
34,8.162276268005371,30.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Male,income_<=50K
20,9.830242156982422,45.0,workclass_Private,marital_status_Never-married,occupation_Transport-moving,sex_Male,income_<=50K
20,8.0,40.0,workclass_Private,marital_status_Never-married,occupation_Farming-fishing,sex_Male,income_<=50K
20,10.0,15.0,workclass_State-gov,marital_status_Never-married,occupation_Handlers-cleaners,sex_Male,income_<=50K
38,10.0,40.0,workclass_Private,marital_status_Never-married,occupation_Adm-clerical,sex_Female,income_<=50K
40,11.280383110046387,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
22,9.0,40.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Male,income_<=50K
44,10.0,80.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_>50K
58,12.608878135681152,50.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_>50K
20,9.0,25.0,workclass_Private,marital_status_Never-married,occupation_Craft-repair,sex_Male,income_<=50K
75,15.0,35.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_<=50K
28,10.0,37.38752365112305,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
31,13.0,55.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_<=50K
32,7.657471656799316,40.0,workclass_Private,marital_status_Never-married,occupation_Machine-op-inspct,sex_Female,income_<=50K
24,13.0,50.0,workclass_Private,marital_status_Never-married,occupation_Farming-fishing,sex_Male,income_<=50K
50,9.0,40.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_<=50K
28,13.0,40.0,workclass_Private,marital_status_Never-married,occupation_Sales,sex_Male,income_>50K
35,14.0,40.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_>50K
31,12.0,50.0,workclass_Private,marital_status_Never-married,occupation_Craft-repair,sex_Male,income_<=50K
58,12.0,60.09718704223633,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
23,13.0,40.0,workclass_Private,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_<=50K
27,13.0,34.18204879760742,workclass_Private,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_<=50K
39,13.0,69.04276275634766,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
20,9.0,34.925392150878906,workclass_Private,marital_status_Never-married,occupation_Craft-repair,sex_Male,income_<=50K
25,8.86640453338623,28.0,workclass_Private,marital_status_Never-married,occupation_Craft-repair,sex_Male,income_<=50K
37,9.0,40.0,workclass_Local-gov,marital_status_Never-married,occupation_Other-service,sex_Male,income_<=50K
58,13.0,50.0,workclass_Local-gov,marital_status_Divorced,occupation_Prof-specialty,sex_Female,income_<=50K
31,13.182476997375488,40.0,workclass_State-gov,marital_status_Divorced,occupation_Prof-specialty,sex_Male,income_<=50K
37,13.0,80.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
30,5.0,40.0,workclass_Private,marital_status_Never-married,occupation_Farming-fishing,sex_Male,income_<=50K
27,13.0,40.0,workclass_Private,marital_status_Never-married,occupation_Exec-managerial,sex_Male,income_<=50K
44,10.0,60.0,workclass_Self-emp-inc,marital_status_Divorced,occupation_Machine-op-inspct,sex_Male,income_<=50K
58,10.0,55.0,workclass_Local-gov,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_<=50K
57,10.792654037475586,40.0,workclass_Private,marital_status_Widowed,occupation_Machine-op-inspct,sex_Female,income_<=50K
40,10.0,50.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_<=50K
25,13.0,40.0,workclass_Private,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_<=50K
38,11.0,50.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_>50K
