age,education_num,hours_per_week,workclass,marital_status,occupation,sex,income
33,3.0,40.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Female,income_<=50K
33,9.0,40.0,workclass_Private,marital_status_Never-married,occupation_Adm-clerical,sex_Male,income_<=50K
23,11.538689613342285,40.0,workclass_Private,marital_status_Divorced,occupation_Sales,sex_Female,income_<=50K
33,10.349583625793457,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
45,6.0,70.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
45,14.0,37.0,workclass_Local-gov,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_>50K
54,12.608592987060547,48.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_>50K
29,8.805999755859375,20.0,workclass_Private,marital_status_Divorced,occupation_Other-service,sex_Female,income_<=50K
51,15.0,40.0,workclass_Private,marital_status_Never-married,occupation_Prof-specialty,sex_Male,income_<=50K
56,9.0,70.0,workclass_Self-emp-not-inc,marital_status_Married-spouse-absent,occupation_Exec-managerial,sex_Male,income_<=50K
40,11.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
28,10.0,60.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
30,13.0,40.0,workclass_Local-gov,marital_status_Never-married,occupation_Exec-managerial,sex_Male,income_<=50K
29,10.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_<=50K
21,9.0,35.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Male,income_<=50K
21,6.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
48,12.0,45.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
17,6.0,20.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Female,income_<=50K
32,9.817764282226562,40.0,workclass_Private,marital_status_Separated,occupation_Other-service,sex_Female,income_<=50K
66,9.0,40.0,workclass_Private,marital_status_Separated,occupation_Machine-op-inspct,sex_Male,income_<=50K
57,11.267895698547363,48.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_<=50K
45,14.0,35.0,workclass_Local-gov,marital_status_Divorced,occupation_Prof-specialty,sex_Female,income_<=50K
45,10.586395263671875,8.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_<=50K
29,13.0,50.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
36,10.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Machine-op-inspct,sex_Male,income_<=50K
19,10.0,4.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Female,income_<=50K
30,12.0573148727417,62.0,workclass_Private,marital_status_Divorced,occupation_Adm-clerical,sex_Female,income_<=50K
18,9.0,20.0,workclass_Private,marital_status_Never-married,occupation_Craft-repair,sex_Female,income_<=50K
59,12.261213302612305,20.0,workclass_Self-emp-not-inc,marital_status_Divorced,occupation_Prof-specialty,sex_Male,income_<=50K
44,9.0,60.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Female,income_<=50K
39,9.0,44.0,workclass_Private,marital_status_Never-married,occupation_Tech-support,sex_Male,income_<=50K
39,8.0,37.05550003051758,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_>50K
46,10.0,60.0,workclass_Private,marital_status_Widowed,occupation_Adm-clerical,sex_Female,income_<=50K
28,13.0,15.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Other-service,sex_Female,income_<=50K
72,7.0,48.459720611572266,workclass_Private,marital_status_Widowed,occupation_Adm-clerical,sex_Female,income_<=50K
47,13.0,50.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
34,7.0,60.0,workclass_Private,marital_status_Divorced,occupation_Transport-moving,sex_Male,income_<=50K
30,7.486904621124268,40.0,workclass_Private,marital_status_Never-married,occupation_Handlers-cleaners,sex_Male,income_<=50K
24,13.0,45.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_>50K
30,13.0,40.0,workclass_Private,marital_status_Never-married,occupation_Prof-specialty,sex_Male,income_<=50K
34,10.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Machine-op-inspct,sex_Male,income_>50K
51,13.0,40.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
41,9.0,40.0,workclass_Private,marital_status_Divorced,occupation_Transport-moving,sex_Male,income_<=50K
40,10.145782470703125,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_<=50K
52,9.0,39.137271881103516,workclass_Private,marital_status_Married-civ-spouse,occupation_Machine-op-inspct,sex_Male,income_>50K
32,10.0,40.0,workclass_Private,marital_status_Never-married,occupation_Exec-managerial,sex_Male,income_<=50K
35,9.0,35.0,workclass_Private,marital_status_Divorced,occupation_Other-service,sex_Female,income_<=50K
71,10.0,51.619911193847656,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
47,13.0,43.739959716796875,workclass_Federal-gov,marital_status_Divorced,occupation_Prof-specialty,sex_Male,income_<=50K
34,11.204914093017578,45.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
23,11.0,40.0,workclass_Private,marital_status_Never-married,occupation_Tech-support,sex_Male,income_<=50K
23,10.0,24.0,workclass_Private,marital_status_Never-married,occupation_Adm-clerical,sex_Female,income_<=50K
38,13.0,45.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_>50K
39,16.0,40.0,workclass_Self-emp-not-inc,marital_status_Divorced,occupation_Adm-clerical,sex_Male,income_<=50K
27,15.0,12.0,workclass_Private,marital_status_Divorced,occupation_Prof-specialty,sex_Female,income_<=50K
38,8.052667617797852,40.0,workclass_Private,marital_status_Divorced,occupation_Craft-repair,sex_Male,income_<=50K
27,13.0,36.0,workclass_Private,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_<=50K
29,9.92630672454834,18.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Sales,sex_Female,income_<=50K
33,10.54982852935791,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Tech-support,sex_Male,income_<=50K
62,13.0,60.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_>50K
34,7.0,40.0,workclass_Private,marital_status_Never-married,occupation_Machine-op-inspct,sex_Male,income_<=50K
43,10.0,70.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
48,9.404942512512207,30.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
47,15.0,40.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_>50K
22,13.0,30.0,workclass_Private,marital_status_Never-married,occupation_Exec-managerial,sex_Female,income_<=50K
47,9.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
61,4.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
23,13.0,40.0,workclass_Private,marital_status_Never-married,occupation_Handlers-cleaners,sex_Male,income_<=50K
60,13.0,31.54609489440918,workclass_State-gov,marital_status_Divorced,occupation_Prof-specialty,sex_Female,income_<=50K
34,9.0,40.0,workclass_Private,marital_status_Never-married,occupation_Transport-moving,sex_Male,income_<=50K
70,13.112553596496582,16.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_<=50K
17,7.0,30.0,workclass_Private,marital_status_Never-married,occupation_Handlers-cleaners,sex_Male,income_<=50K
59,15.0,25.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_<=50K
25,7.974914073944092,20.0,workclass_Private,marital_status_Never-married,occupation_Sales,sex_Male,income_<=50K
34,13.0,40.0,workclass_Local-gov,marital_status_Married-civ-spouse,occupation_Protective-serv,sex_Male,income_>50K
72,10.0,35.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
47,7.0,58.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Adm-clerical,sex_Male,income_<=50K
56,10.0,45.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_>50K
47,13.0,25.0,workclass_Private,marital_status_Divorced,occupation_Other-service,sex_Female,income_<=50K
51,13.0,40.0,workclass_Private,marital_status_Separated,occupation_Adm-clerical,sex_Female,income_<=50K
28,9.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Machine-op-inspct,sex_Male,income_<=50K
18,5.753074645996094,4.0,workclass_Self-emp-not-inc,marital_status_Never-married,occupation_Other-service,sex_Female,income_<=50K
53,14.0,50.91370391845703,workclass_Private,marital_status_Never-married,occupation_Exec-managerial,sex_Female,income_>50K
61,12.045589447021484,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Machine-op-inspct,sex_Male,income_<=50K
24,9.0,37.3553466796875,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Female,income_<=50K
26,14.0,40.0,workclass_State-gov,marital_status_Never-married,occupation_Exec-managerial,sex_Female,income_<=50K
30,7.0,40.0,workclass_Self-emp-not-inc,marital_status_Never-married,occupation_Farming-fishing,sex_Male,income_<=50K
48,14.0,44.32749938964844,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
52,13.0,50.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
47,10.0,20.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_<=50K
34,13.0,40.0,workclass_Local-gov,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_<=50K
69,8.0,60.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_>50K
62,9.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
31,13.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_<=50K
47,10.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Handlers-cleaners,sex_Male,income_<=50K
21,10.409127235412598,22.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Male,income_<=50K
27,11.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
49,10.718169212341309,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
47,13.0,70.0,workclass_Local-gov,marital_status_Separated,occupation_Prof-specialty,sex_Female,income_<=50K
43,10.0,40.0,workclass_Private,marital_status_Married-spouse-absent,occupation_Other-service,sex_Female,income_<=50K
47,15.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
28,11.0,40.0,workclass_Private,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_<=50K
61,9.755003929138184,56.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Farming-fishing,sex_Male,income_<=50K
25,13.0,48.0,workclass_Private,marital_status_Never-married,occupation_Sales,sex_Male,income_<=50K
50,14.0,40.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Female,income_>50K
20,9.0,30.0,workclass_Private,marital_status_Never-married,occupation_Adm-clerical,sex_Male,income_<=50K
50,11.0,50.0,workclass_Self-emp-not-inc,marital_status_Never-married,occupation_Other-service,sex_Male,income_<=50K
46,9.0,70.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
22,10.0,34.71897506713867,workclass_Private,marital_status_Never-married,occupation_Sales,sex_Female,income_<=50K
27,13.0,15.0,workclass_Private,marital_status_Never-married,occupation_Tech-support,sex_Female,income_<=50K
29,9.408185005187988,52.0,workclass_Private,marital_status_Divorced,occupation_Craft-repair,sex_Female,income_<=50K
42,7.0,45.43345642089844,workclass_Private,marital_status_Divorced,occupation_Sales,sex_Male,income_<=50K
40,10.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
36,12.0,56.71234893798828,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_>50K
61,9.436222076416016,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
32,12.0,35.48953628540039,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Female,income_>50K
45,14.0,29.32914924621582,workclass_Private,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_>50K
60,9.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
23,7.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Other-service,sex_Male,income_<=50K
63,8.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
32,10.0,20.0,workclass_Private,marital_status_Never-married,occupation_Tech-support,sex_Female,income_<=50K
37,10.0,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
48,10.560890197753906,55.0,workclass_Private,marital_status_Divorced,occupation_Machine-op-inspct,sex_Female,income_<=50K
29,8.952012062072754,44.0,workclass_Private,marital_status_Never-married,occupation_Adm-clerical,sex_Female,income_<=50K
47,13.0,32.02008056640625,workclass_Private,marital_status_Married-civ-spouse,occupation_Machine-op-inspct,sex_Male,income_>50K
41,13.0,50.0,workclass_Private,marital_status_Widowed,occupation_Sales,sex_Male,income_<=50K
37,10.0,40.0,workclass_Local-gov,marital_status_Divorced,occupation_Adm-clerical,sex_Female,income_<=50K
21,9.0,36.70458984375,workclass_Private,marital_status_Never-married,occupation_Machine-op-inspct,sex_Male,income_<=50K
31,10.0,40.0,workclass_Private,marital_status_Married-spouse-absent,occupation_Transport-moving,sex_Male,income_<=50K
40,9.327621459960938,56.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
38,13.0,50.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
49,14.0,50.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
61,9.0,17.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Other-service,sex_Female,income_<=50K
44,9.0,39.0,workclass_Private,marital_status_Separated,occupation_Other-service,sex_Female,income_<=50K
42,9.0,40.636566162109375,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Female,income_<=50K
44,14.0,60.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_>50K
43,8.0,60.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
56,5.0,50.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_<=50K
24,3.0,40.0,workclass_Private,marital_status_Never-married,occupation_Farming-fishing,sex_Male,income_<=50K
22,10.0,45.0,workclass_Private,marital_status_Never-married,occupation_Prof-specialty,sex_Male,income_<=50K
46,10.74234390258789,15.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Male,income_<=50K
49,13.0,55.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
45,10.0,45.0,workclass_Private,marital_status_Divorced,occupation_Sales,sex_Male,income_<=50K
35,9.0,40.0,workclass_Private,marital_status_Never-married,occupation_Farming-fishing,sex_Male,income_<=50K
26,9.0,50.0,workclass_Self-emp-inc,marital_status_Never-married,occupation_Sales,sex_Male,income_<=50K
42,13.0,50.0,workclass_Private,marital_status_Separated,occupation_Other-service,sex_Female,income_<=50K
32,10.0,50.0,workclass_Private,marital_status_Never-married,occupation_Exec-managerial,sex_Female,income_<=50K
39,13.0,60.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_<=50K
27,10.0,30.744644165039062,workclass_Private,marital_status_Never-married,occupation_Exec-managerial,sex_Female,income_<=50K
63,10.0,45.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
39,11.0,40.0,workclass_Private,marital_status_Separated,occupation_Adm-clerical,sex_Male,income_<=50K
32,10.0,40.0,workclass_Local-gov,marital_status_Never-married,occupation_Craft-repair,sex_Male,income_<=50K
44,13.0,40.627994537353516,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
51,10.27462100982666,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
29,10.0,50.0,workclass_Self-emp-not-inc,marital_status_Divorced,occupation_Craft-repair,sex_Male,income_<=50K
58,13.0,40.0,workclass_State-gov,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_<=50K
30,11.148824691772461,40.0,workclass_Private,marital_status_Never-married,occupation_Craft-repair,sex_Male,income_<=50K
49,13.0,60.0,workclass_Local-gov,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_<=50K
59,14.0,55.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_<=50K
46,13.0,40.457096099853516,workclass_Private,marital_status_Married-civ-spouse,occupation_Adm-clerical,sex_Male,income_>50K
28,13.0,28.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Female,income_>50K
60,13.0,40.0,workclass_Local-gov,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_>50K
40,9.0,70.0,workclass_Private,marital_status_Never-married,occupation_Adm-clerical,sex_Female,income_<=50K
53,13.0,40.0,workclass_Private,marital_status_Divorced,occupation_Tech-support,sex_Female,income_<=50K
31,9.0,50.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
75,10.0,35.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
50,13.0,40.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
20,10.0,20.0,workclass_Private,marital_status_Never-married,occupation_Handlers-cleaners,sex_Male,income_<=50K
23,13.0,45.0,workclass_Private,marital_status_Never-married,occupation_Sales,sex_Female,income_<=50K
29,9.0,40.0,workclass_Private,marital_status_Never-married,occupation_Adm-clerical,sex_Female,income_<=50K
26,9.0,40.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Male,income_<=50K
49,10.0,60.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_<=50K
55,10.0,40.0,workclass_Local-gov,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_>50K
20,9.0,29.705381393432617,workclass_Private,marital_status_Never-married,occupation_Machine-op-inspct,sex_Male,income_<=50K
46,10.0,48.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_<=50K
48,10.0,31.594730377197266,workclass_Private,marital_status_Divorced,occupation_Machine-op-inspct,sex_Male,income_<=50K
64,16.0,40.0,workclass_State-gov,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_>50K
34,8.93737506866455,30.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Male,income_<=50K
20,8.861659049987793,45.0,workclass_Private,marital_status_Never-married,occupation_Transport-moving,sex_Male,income_<=50K
20,8.0,40.0,workclass_Private,marital_status_Never-married,occupation_Farming-fishing,sex_Male,income_<=50K
20,10.0,15.0,workclass_State-gov,marital_status_Never-married,occupation_Handlers-cleaners,sex_Male,income_<=50K
38,10.0,40.0,workclass_Private,marital_status_Never-married,occupation_Adm-clerical,sex_Female,income_<=50K
40,11.30958080291748,40.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
22,9.0,40.0,workclass_Private,marital_status_Never-married,occupation_Other-service,sex_Male,income_<=50K
44,10.0,80.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_>50K
58,11.411118507385254,50.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Transport-moving,sex_Male,income_>50K
20,9.0,25.0,workclass_Private,marital_status_Never-married,occupation_Craft-repair,sex_Male,income_<=50K
75,15.0,35.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Prof-specialty,sex_Male,income_<=50K
28,10.0,32.09932327270508,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_<=50K
31,13.0,55.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_<=50K
32,8.591338157653809,40.0,workclass_Private,marital_status_Never-married,occupation_Machine-op-inspct,sex_Female,income_<=50K
24,13.0,50.0,workclass_Private,marital_status_Never-married,occupation_Farming-fishing,sex_Male,income_<=50K
50,9.0,40.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_<=50K
28,13.0,40.0,workclass_Private,marital_status_Never-married,occupation_Sales,sex_Male,income_>50K
35,14.0,40.0,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Sales,sex_Male,income_>50K
31,12.0,50.0,workclass_Private,marital_status_Never-married,occupation_Craft-repair,sex_Male,income_<=50K
58,12.0,37.858306884765625,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
23,13.0,40.0,workclass_Private,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_<=50K
27,13.0,33.491966247558594,workclass_Private,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_<=50K
39,13.0,50.5659294128418,workclass_Private,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
20,9.0,33.51654815673828,workclass_Private,marital_status_Never-married,occupation_Craft-repair,sex_Male,income_<=50K
25,8.689638137817383,28.0,workclass_Private,marital_status_Never-married,occupation_Craft-repair,sex_Male,income_<=50K
37,9.0,40.0,workclass_Local-gov,marital_status_Never-married,occupation_Other-service,sex_Male,income_<=50K
58,13.0,50.0,workclass_Local-gov,marital_status_Divorced,occupation_Prof-specialty,sex_Female,income_<=50K
31,8.97431468963623,40.0,workclass_State-gov,marital_status_Divorced,occupation_Prof-specialty,sex_Male,income_<=50K
37,13.0,80.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_>50K
30,5.0,40.0,workclass_Private,marital_status_Never-married,occupation_Farming-fishing,sex_Male,income_<=50K
27,13.0,40.0,workclass_Private,marital_status_Never-married,occupation_Exec-managerial,sex_Male,income_<=50K
44,10.0,60.0,workclass_Self-emp-inc,marital_status_Divorced,occupation_Machine-op-inspct,sex_Male,income_<=50K
58,10.0,55.0,workclass_Local-gov,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_<=50K
57,11.538424491882324,40.0,workclass_Private,marital_status_Widowed,occupation_Machine-op-inspct,sex_Female,income_<=50K
40,10.0,50.0,workclass_Self-emp-inc,marital_status_Married-civ-spouse,occupation_Exec-managerial,sex_Male,income_<=50K
25,13.0,40.0,workclass_Private,marital_status_Never-married,occupation_Prof-specialty,sex_Female,income_<=50K
38,11.0,50.0,workclass_Private,marital_status_Married-civ-spouse,occupation_Craft-repair,sex_Male,income_>50K
