age,education_num,hours_per_week,sex,marital_status,workclass,occupation,income
24,NA,40,Male,Never-married,Private,Craft-repair,<=50K
NA,11,45,Male,Never-married,Private,Craft-repair,<=50K
27,13,36,Female,Never-married,Private,Tech-support,<=50K
33,3,40,Female,Never-married,Private,Other-service,<=50K
33,9,40,Male,Never-married,Private,Adm-clerical,<=50K
23,10,40,Female,Divorced,Private,Sales,<=50K
33,10,40,Male,NA,Private,NA,<=50K
45,6,70,NA,Married-civ-spouse,Self-emp-not-inc,Craft-repair,<=50K
45,14,NA,Male,Married-civ-spouse,Local-gov,Prof-specialty,>50K
NA,9,48,Male,Married-civ-spouse,Private,Craft-repair,NA
29,7,20,Female,Divorced,Local-gov,Other-service,<=50K
51,15,40,Male,Never-married,Local-gov,Prof-specialty,<=50K
56,9,70,Male,Married-spouse-absent,Self-emp-not-inc,Exec-managerial,<=50K
40,NA,40,Male,Married-civ-spouse,Private,Transport-moving,<=50K
28,10,60,Male,Married-civ-spouse,Private,Craft-repair,<=50K
30,13,40,Male,Never-married,Local-gov,Exec-managerial,<=50K
29,10,40,Male,Married-civ-spouse,Private,Exec-managerial,<=50K
21,9,35,Male,Never-married,Private,Other-service,<=50K
21,6,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
48,12,45,Male,Married-civ-spouse,NA,Craft-repair,<=50K
17,6,20,Female,NA,Private,Other-service,<=50K
32,5,40,Female,Separated,Private,Other-service,<=50K
66,9,40,Male,Separated,Private,Machine-op-inspct,<=50K
57,9,48,Male,NA,Self-emp-not-inc,Sales,<=50K
NA,14,NA,Female,Divorced,Local-gov,Prof-specialty,<=50K
45,9,8,Male,Married-civ-spouse,NA,Prof-specialty,<=50K
29,13,50,Male,Married-civ-spouse,Private,Exec-managerial,>50K
36,NA,40,Male,Married-civ-spouse,Private,Machine-op-inspct,NA
19,10,NA,NA,Never-married,Private,Other-service,<=50K
30,9,62,Female,Divorced,Private,Adm-clerical,<=50K
18,9,20,Female,Never-married,Private,Craft-repair,<=50K
59,9,20,Male,NA,Self-emp-not-inc,NA,<=50K
44,9,60,NA,Married-civ-spouse,NA,Sales,<=50K
39,9,44,NA,Never-married,Private,Tech-support,<=50K
39,8,70,Male,NA,Private,Transport-moving,>50K
46,10,60,Female,Widowed,NA,Adm-clerical,<=50K
28,13,15,NA,Married-civ-spouse,Private,Other-service,NA
72,7,40,Female,Widowed,Private,Adm-clerical,<=50K
NA,13,50,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,>50K
34,7,60,Male,Divorced,Private,Transport-moving,<=50K
30,7,40,Male,NA,Private,Handlers-cleaners,<=50K
24,13,45,Male,Married-civ-spouse,Private,Sales,>50K
30,13,40,Male,Never-married,Private,Prof-specialty,<=50K
NA,10,40,Male,Married-civ-spouse,NA,NA,>50K
51,NA,NA,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,>50K
41,9,40,Male,NA,Private,Transport-moving,<=50K
NA,10,40,Male,Married-civ-spouse,Private,Sales,<=50K
52,9,40,Male,Married-civ-spouse,Private,NA,>50K
32,10,40,Male,Never-married,Private,NA,<=50K
35,9,35,Female,Divorced,Private,Other-service,<=50K
71,10,50,Male,Married-civ-spouse,NA,Exec-managerial,>50K
47,NA,40,Male,Divorced,Federal-gov,Prof-specialty,<=50K
34,4,45,Male,Married-civ-spouse,Private,Transport-moving,<=50K
23,11,NA,Male,Never-married,NA,Tech-support,<=50K
NA,10,24,NA,Never-married,Private,Adm-clerical,<=50K
NA,NA,45,Male,NA,Private,Prof-specialty,>50K
39,16,40,Male,Divorced,Self-emp-not-inc,Adm-clerical,<=50K
27,15,12,Female,Divorced,Private,Prof-specialty,<=50K
NA,10,40,Male,Divorced,Private,Craft-repair,<=50K
27,13,NA,Female,Never-married,Private,Prof-specialty,<=50K
29,9,18,Female,Married-civ-spouse,Private,Sales,<=50K
33,9,40,Male,Married-civ-spouse,Private,Tech-support,<=50K
62,13,NA,Male,NA,Private,Sales,>50K
34,7,40,Male,Never-married,Private,Machine-op-inspct,<=50K
43,10,70,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,NA
48,10,30,Male,NA,Self-emp-not-inc,NA,>50K
47,15,NA,NA,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,>50K
22,13,30,NA,Never-married,Private,Exec-managerial,<=50K
47,9,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
61,4,40,Male,Married-civ-spouse,Private,Transport-moving,<=50K
23,13,40,Male,Never-married,Private,Handlers-cleaners,<=50K
60,13,NA,Female,Divorced,State-gov,Prof-specialty,<=50K
34,9,40,NA,Never-married,Private,Transport-moving,<=50K
70,NA,16,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,NA
17,NA,30,Male,Never-married,Private,Handlers-cleaners,<=50K
59,15,25,NA,Married-civ-spouse,Self-emp-not-inc,Sales,<=50K
NA,14,20,Male,Never-married,Private,NA,<=50K
34,13,40,Male,Married-civ-spouse,Local-gov,Protective-serv,>50K
72,10,NA,NA,Married-civ-spouse,Self-emp-not-inc,Craft-repair,NA
47,7,58,NA,Married-civ-spouse,Private,Adm-clerical,<=50K
56,10,45,Male,Married-civ-spouse,Private,Sales,>50K
47,NA,25,Female,Divorced,NA,Other-service,<=50K
51,13,40,Female,Separated,Private,Adm-clerical,<=50K
NA,NA,40,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
18,7,4,NA,Never-married,Self-emp-not-inc,Other-service,NA
53,14,60,Female,Never-married,Private,Exec-managerial,>50K
61,9,40,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
24,9,40,Female,NA,Private,Transport-moving,<=50K
26,14,40,Female,Never-married,State-gov,Exec-managerial,<=50K
30,7,40,Male,Never-married,Self-emp-not-inc,NA,<=50K
48,14,40,NA,Married-civ-spouse,Self-emp-not-inc,NA,>50K
52,13,50,Male,Married-civ-spouse,Private,NA,>50K
47,10,20,Male,Married-civ-spouse,NA,Prof-specialty,NA
34,13,40,Female,Never-married,Local-gov,Prof-specialty,<=50K
69,8,60,Male,Married-civ-spouse,Private,NA,>50K
62,9,40,Male,Married-civ-spouse,Local-gov,Transport-moving,<=50K
31,NA,40,NA,Married-civ-spouse,Private,Prof-specialty,<=50K
47,NA,40,Male,Married-civ-spouse,Private,Handlers-cleaners,<=50K
21,9,22,Male,Never-married,Private,Other-service,<=50K
27,NA,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
49,9,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
47,13,70,Female,Separated,Local-gov,Prof-specialty,<=50K
43,10,40,Female,Married-spouse-absent,Private,Other-service,<=50K
47,15,40,Male,Married-civ-spouse,Private,NA,>50K
NA,11,40,Female,Never-married,Private,Prof-specialty,<=50K
61,4,56,NA,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,NA
25,13,48,NA,Never-married,Private,Sales,<=50K
NA,14,40,NA,Married-civ-spouse,Self-emp-not-inc,NA,>50K
20,9,30,NA,Never-married,Private,Adm-clerical,<=50K
50,11,50,Male,Never-married,NA,Other-service,<=50K
46,9,70,Male,Married-civ-spouse,Private,Transport-moving,<=50K
22,10,20,Female,Never-married,Private,Sales,NA
27,13,NA,NA,Never-married,Private,Tech-support,<=50K
29,7,52,Female,Divorced,Private,Craft-repair,<=50K
42,7,50,Male,NA,Private,Sales,<=50K
40,10,40,Male,Married-civ-spouse,Private,NA,<=50K
NA,12,52,Male,Married-civ-spouse,Private,Craft-repair,>50K
32,12,40,Female,Married-civ-spouse,Private,Exec-managerial,>50K
45,14,10,Male,Married-civ-spouse,Local-gov,Prof-specialty,>50K
60,9,40,Male,Married-civ-spouse,Private,Exec-managerial,>50K
23,7,40,Male,Married-civ-spouse,Private,Other-service,<=50K
63,8,40,Male,Married-civ-spouse,NA,Transport-moving,<=50K
32,10,20,NA,Never-married,Private,Tech-support,<=50K
37,10,40,Male,Married-civ-spouse,Private,Transport-moving,<=50K
NA,9,55,Female,Divorced,Private,Machine-op-inspct,NA
29,9,44,Female,Never-married,Private,Adm-clerical,<=50K
47,13,44,Male,Married-civ-spouse,NA,NA,>50K
41,13,50,Male,Widowed,NA,Sales,<=50K
37,10,40,Female,Divorced,Local-gov,Adm-clerical,<=50K
21,9,44,Male,Never-married,Private,Machine-op-inspct,NA
31,10,40,Male,NA,Private,Transport-moving,<=50K
40,9,56,Male,Married-civ-spouse,Private,Craft-repair,<=50K
NA,NA,50,Male,Married-civ-spouse,Private,Exec-managerial,>50K
49,14,50,Male,Married-civ-spouse,Private,Exec-managerial,NA
61,9,17,Female,Married-civ-spouse,Self-emp-not-inc,Other-service,<=50K
44,9,39,Female,Separated,Private,Other-service,<=50K
42,9,24,Female,Never-married,Private,Other-service,<=50K
44,14,60,NA,NA,Private,NA,>50K
43,8,60,Male,Married-civ-spouse,Self-emp-not-inc,Transport-moving,<=50K
56,5,50,NA,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,<=50K
24,3,40,NA,Never-married,Private,Farming-fishing,NA
22,10,45,NA,NA,Private,Prof-specialty,<=50K
46,9,NA,Male,Never-married,Private,Other-service,<=50K
49,13,55,Male,Married-civ-spouse,Private,Exec-managerial,>50K
45,NA,45,Male,Divorced,Private,Sales,<=50K
35,9,NA,Male,Never-married,Private,Farming-fishing,<=50K
26,9,50,Male,Never-married,Self-emp-inc,Sales,<=50K
42,13,NA,Female,Separated,NA,Other-service,<=50K
32,10,50,Female,Never-married,Private,Exec-managerial,<=50K
39,NA,60,NA,Married-civ-spouse,Self-emp-not-inc,Sales,<=50K
27,10,40,Female,Never-married,Private,Exec-managerial,<=50K
63,10,45,NA,Married-civ-spouse,NA,Exec-managerial,>50K
39,11,40,Male,Separated,Private,Adm-clerical,<=50K
32,10,40,Male,Never-married,Local-gov,Craft-repair,<=50K
44,13,50,Male,Married-civ-spouse,Private,Exec-managerial,>50K
51,4,40,Male,Married-civ-spouse,Private,Transport-moving,<=50K
29,10,50,Male,Divorced,Self-emp-not-inc,Craft-repair,<=50K
58,13,40,Male,Married-civ-spouse,State-gov,Exec-managerial,<=50K
30,9,40,Male,NA,Private,Craft-repair,<=50K
NA,13,NA,Male,Married-civ-spouse,Local-gov,Prof-specialty,<=50K
NA,14,NA,Male,Married-civ-spouse,Private,Prof-specialty,<=50K
NA,13,40,Male,Married-civ-spouse,Private,Adm-clerical,>50K
NA,13,28,Female,Married-civ-spouse,NA,Exec-managerial,>50K
60,13,40,Male,Married-civ-spouse,NA,NA,>50K
40,9,70,Female,Never-married,Private,NA,<=50K
53,13,40,Female,Divorced,Private,Tech-support,<=50K
31,9,50,Male,NA,Private,Transport-moving,<=50K
75,NA,35,Male,Married-civ-spouse,Private,Exec-managerial,NA
50,13,40,Male,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,NA
20,10,20,Male,Never-married,Private,Handlers-cleaners,<=50K
23,13,45,Female,Never-married,Private,Sales,<=50K
29,9,40,Female,Never-married,Private,Adm-clerical,<=50K
26,9,40,Male,Never-married,Private,Other-service,<=50K
49,10,60,Male,Married-civ-spouse,Self-emp-inc,Sales,<=50K
55,10,40,Male,Married-civ-spouse,Local-gov,Prof-specialty,>50K
20,NA,40,Male,Never-married,Private,Machine-op-inspct,<=50K
46,10,48,Male,Married-civ-spouse,Private,Transport-moving,<=50K
48,10,40,Male,Divorced,Private,Machine-op-inspct,<=50K
64,16,40,Female,Never-married,NA,Prof-specialty,>50K
34,9,30,Male,Never-married,Private,Other-service,<=50K
20,9,45,Male,Never-married,Private,Transport-moving,<=50K
20,8,40,Male,Never-married,Private,Farming-fishing,<=50K
20,NA,15,Male,Never-married,State-gov,Handlers-cleaners,NA
38,10,40,Female,Never-married,Private,Adm-clerical,<=50K
40,11,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
22,9,40,Male,Never-married,Private,Other-service,<=50K
44,10,80,Male,Married-civ-spouse,Self-emp-not-inc,Sales,>50K
58,6,50,Male,Married-civ-spouse,Private,Transport-moving,>50K
20,NA,25,NA,Never-married,Private,Craft-repair,<=50K
75,15,35,NA,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,<=50K
28,10,45,Male,Married-civ-spouse,Private,Craft-repair,<=50K
31,13,55,Male,NA,Private,Sales,<=50K
32,9,40,Female,Never-married,Private,Machine-op-inspct,NA
24,13,50,Male,Never-married,Self-emp-not-inc,Farming-fishing,<=50K
50,9,40,Male,Married-civ-spouse,Self-emp-not-inc,Sales,<=50K
NA,13,40,Male,Never-married,NA,Sales,>50K
35,14,40,NA,Married-civ-spouse,Self-emp-not-inc,Sales,>50K
31,NA,50,Male,Never-married,Private,Craft-repair,<=50K
NA,12,50,Male,Married-civ-spouse,Private,Exec-managerial,>50K
23,13,40,Female,NA,Private,Prof-specialty,<=50K
NA,13,40,Female,Never-married,Private,NA,<=50K
39,13,40,Male,Married-civ-spouse,Private,NA,>50K
20,9,40,NA,Never-married,Private,Craft-repair,<=50K
25,9,28,Male,Never-married,Private,Craft-repair,<=50K
37,9,40,Male,Never-married,Local-gov,Other-service,<=50K
58,13,50,Female,Divorced,Local-gov,Prof-specialty,<=50K
31,13,40,Male,NA,State-gov,Prof-specialty,NA
NA,13,80,Male,Married-civ-spouse,NA,Exec-managerial,>50K
30,5,40,Male,Never-married,Private,NA,<=50K
NA,13,40,Male,Never-married,NA,NA,<=50K
44,10,60,Male,Divorced,Self-emp-inc,Machine-op-inspct,NA
58,10,55,Female,Never-married,NA,Prof-specialty,<=50K
57,4,40,Female,NA,Private,Machine-op-inspct,<=50K
40,10,50,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,NA
NA,13,40,Female,Never-married,Private,Prof-specialty,<=50K
38,11,50,Male,Married-civ-spouse,Private,Craft-repair,>50K
45,9,38,NA,Divorced,NA,Exec-managerial,>50K
50,13,13,NA,Married-civ-spouse,NA,Exec-managerial,<=50K
45,9,55,NA,Divorced,Private,Sales,<=50K
40,10,40,Male,Married-civ-spouse,Federal-gov,Tech-support,>50K
42,2,60,Male,NA,Self-emp-inc,Sales,<=50K
NA,9,40,Male,Never-married,NA,Transport-moving,<=50K
39,9,40,Male,Separated,NA,Handlers-cleaners,<=50K
49,10,NA,Male,Married-civ-spouse,Private,NA,<=50K
45,8,10,Male,Never-married,Private,Other-service,<=50K
31,11,40,Male,Never-married,Private,Protective-serv,<=50K
26,13,58,Male,Married-civ-spouse,Private,NA,NA
30,10,30,Male,NA,Private,Transport-moving,<=50K
36,9,40,Female,Separated,Private,Adm-clerical,<=50K
32,11,50,Female,Divorced,Private,Exec-managerial,<=50K
34,2,40,NA,Married-civ-spouse,Private,Craft-repair,<=50K
33,10,40,NA,Never-married,Private,Adm-clerical,<=50K
NA,13,50,Male,Never-married,Private,Sales,<=50K
30,13,55,Male,Married-civ-spouse,Private,Exec-managerial,<=50K
26,11,54,Female,NA,Private,NA,<=50K
29,11,40,Male,Never-married,Private,NA,NA
43,10,40,Male,Married-civ-spouse,Local-gov,Other-service,<=50K
35,7,40,Male,Married-civ-spouse,Private,Farming-fishing,<=50K
27,NA,60,Male,Married-civ-spouse,Local-gov,Transport-moving,<=50K
44,6,30,Female,Married-spouse-absent,Private,Adm-clerical,<=50K
18,9,18,Female,NA,Private,Sales,NA
30,7,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
42,9,46,Male,Married-civ-spouse,Private,Transport-moving,<=50K
23,10,20,Female,Never-married,Private,Adm-clerical,<=50K
39,12,40,Female,Divorced,Private,Other-service,<=50K
41,14,NA,Female,Divorced,Local-gov,Prof-specialty,<=50K
47,9,35,Female,Married-civ-spouse,Self-emp-not-inc,Adm-clerical,<=50K
19,10,10,Female,Never-married,Private,Sales,<=50K
NA,14,20,Male,Never-married,Private,Prof-specialty,NA
NA,14,40,Male,Never-married,NA,Transport-moving,<=50K
27,13,40,Male,Married-civ-spouse,Private,Exec-managerial,<=50K
44,9,50,Male,Married-civ-spouse,Self-emp-not-inc,NA,>50K
42,NA,40,Male,Married-civ-spouse,Federal-gov,Adm-clerical,>50K
53,9,40,NA,Married-civ-spouse,Private,Transport-moving,<=50K
NA,14,35,Male,Widowed,Local-gov,Prof-specialty,>50K
38,14,NA,Male,Never-married,Local-gov,Prof-specialty,<=50K
NA,10,10,NA,Never-married,Private,Adm-clerical,NA
46,13,45,Male,Married-civ-spouse,Local-gov,NA,NA
36,9,40,Male,Married-civ-spouse,Private,NA,<=50K
29,13,40,Male,Married-civ-spouse,Private,Prof-specialty,>50K
51,NA,40,Male,Never-married,NA,Prof-specialty,>50K
28,9,40,Male,Never-married,Private,Craft-repair,<=50K
NA,10,50,Male,Married-civ-spouse,Federal-gov,Other-service,<=50K
31,9,40,Male,Never-married,Private,Farming-fishing,<=50K
60,9,50,Male,Married-civ-spouse,Private,Craft-repair,<=50K
52,NA,45,Male,NA,NA,Handlers-cleaners,<=50K
NA,9,50,Male,Married-civ-spouse,Federal-gov,Adm-clerical,<=50K
24,13,40,NA,Married-civ-spouse,Private,Exec-managerial,<=50K
53,NA,55,Male,Married-civ-spouse,Private,NA,>50K
NA,11,40,Male,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,<=50K
38,10,38,Male,Married-civ-spouse,Self-emp-inc,Craft-repair,<=50K
19,NA,20,Female,Never-married,State-gov,Adm-clerical,<=50K
44,11,40,Male,Divorced,Federal-gov,Tech-support,<=50K
43,9,40,NA,Never-married,Private,Craft-repair,NA
61,10,40,Female,NA,NA,Sales,<=50K
45,NA,40,Male,Married-civ-spouse,Self-emp-not-inc,Sales,>50K
50,13,45,Female,NA,Private,Prof-specialty,<=50K
41,8,84,Male,Divorced,Private,Transport-moving,>50K
28,10,40,Male,Married-civ-spouse,Federal-gov,Adm-clerical,>50K
34,14,NA,Female,NA,NA,Prof-specialty,>50K
47,9,60,Male,Married-civ-spouse,Private,NA,>50K
25,13,40,NA,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,<=50K
40,13,52,Female,Married-civ-spouse,Private,NA,>50K
29,6,80,NA,Divorced,Self-emp-not-inc,Craft-repair,<=50K
29,NA,40,Male,Married-civ-spouse,Private,Transport-moving,<=50K
37,15,39,Female,Married-civ-spouse,State-gov,Prof-specialty,>50K
43,13,45,Male,Married-civ-spouse,Self-emp-inc,Sales,<=50K
29,13,40,Female,Never-married,Private,NA,<=50K
56,7,45,Male,Married-civ-spouse,Private,Craft-repair,<=50K
42,10,40,Female,Divorced,State-gov,Adm-clerical,<=50K
37,10,NA,Male,Divorced,State-gov,Other-service,<=50K
62,13,60,NA,Married-civ-spouse,NA,Farming-fishing,NA
31,10,42,Male,NA,Private,Craft-repair,<=50K
31,9,NA,Male,Divorced,Local-gov,NA,>50K
49,13,40,Female,Divorced,Private,Exec-managerial,<=50K
32,NA,41,Male,Married-civ-spouse,Local-gov,Other-service,<=50K
69,NA,40,Male,Never-married,Private,NA,NA
26,10,NA,Female,Never-married,Private,Other-service,<=50K
NA,13,50,Female,NA,State-gov,Prof-specialty,<=50K
NA,NA,NA,Male,Married-civ-spouse,Private,Craft-repair,>50K
18,10,25,Female,Never-married,Private,Other-service,<=50K
50,9,40,Male,NA,NA,Craft-repair,>50K
33,NA,50,Male,Married-civ-spouse,Private,Sales,>50K
41,14,55,Male,Married-civ-spouse,Local-gov,Exec-managerial,<=50K
33,13,40,Female,Married-civ-spouse,Private,Other-service,<=50K
28,10,40,NA,Divorced,Private,Adm-clerical,<=50K
35,10,50,Male,Married-civ-spouse,Private,Sales,<=50K
57,9,40,Male,Married-civ-spouse,NA,Craft-repair,>50K
NA,11,NA,Male,NA,State-gov,Protective-serv,NA
43,10,40,Female,NA,Private,Tech-support,<=50K
20,5,50,Male,Never-married,Private,Transport-moving,NA
38,4,36,Male,Married-civ-spouse,Private,Craft-repair,<=50K
NA,9,40,Male,NA,Federal-gov,Other-service,<=50K
71,NA,40,Male,Married-civ-spouse,State-gov,Craft-repair,<=50K
42,12,42,Male,Married-civ-spouse,Private,Adm-clerical,>50K
38,15,45,Male,Married-civ-spouse,Self-emp-inc,Prof-specialty,>50K
51,11,40,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,<=50K
45,9,40,Female,Divorced,State-gov,Tech-support,NA
59,13,40,Male,Divorced,Private,Exec-managerial,<=50K
31,3,25,Male,Never-married,Private,Farming-fishing,<=50K
23,9,40,Male,NA,Private,Sales,<=50K
47,12,40,Male,Married-civ-spouse,Federal-gov,Adm-clerical,>50K
49,NA,25,Male,Divorced,Self-emp-not-inc,Exec-managerial,<=50K
68,NA,70,Male,Divorced,Private,Transport-moving,<=50K
69,NA,50,Male,Married-civ-spouse,Private,Exec-managerial,>50K
29,9,40,Male,Married-civ-spouse,Private,Prof-specialty,>50K
29,6,35,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,NA
27,11,50,Male,Never-married,Private,Sales,<=50K
56,9,40,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
23,6,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
31,9,65,Male,Married-civ-spouse,Private,Craft-repair,<=50K
28,9,50,Male,Married-civ-spouse,Private,Exec-managerial,NA
28,9,40,Female,NA,Private,Prof-specialty,<=50K
53,10,45,Male,Married-civ-spouse,NA,Farming-fishing,<=50K
23,13,40,Female,Never-married,Private,Adm-clerical,<=50K
37,NA,40,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
38,13,40,Male,Never-married,Private,Farming-fishing,NA
NA,NA,NA,Male,Married-civ-spouse,NA,Prof-specialty,>50K
45,10,40,Male,Married-civ-spouse,Local-gov,Exec-managerial,>50K
46,7,27,Female,Widowed,Private,Other-service,NA
27,9,50,Male,Never-married,Self-emp-inc,Sales,NA
42,9,40,Female,Married-civ-spouse,Private,Exec-managerial,<=50K
69,14,40,NA,Married-civ-spouse,Self-emp-inc,Exec-managerial,>50K
40,9,40,Male,Married-civ-spouse,State-gov,Craft-repair,<=50K
NA,NA,40,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
NA,10,35,Male,Separated,Private,Transport-moving,<=50K
62,11,50,Male,Married-civ-spouse,NA,NA,>50K
27,9,40,Female,Never-married,Private,Adm-clerical,<=50K
36,13,40,Female,Married-civ-spouse,Federal-gov,Exec-managerial,<=50K
30,13,18,NA,Never-married,Private,Sales,NA
42,9,40,Male,Married-civ-spouse,Private,NA,>50K
47,6,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
30,9,44,Male,Never-married,Private,Machine-op-inspct,<=50K
32,7,45,Male,Married-civ-spouse,Private,NA,<=50K
33,11,40,NA,Married-civ-spouse,Private,Adm-clerical,<=50K
25,12,40,Female,Never-married,Private,Adm-clerical,<=50K
36,9,40,Female,Married-civ-spouse,Self-emp-not-inc,Sales,>50K
52,10,40,Female,Divorced,Private,Exec-managerial,<=50K
39,9,72,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,>50K
51,10,40,Female,Widowed,Private,Prof-specialty,<=50K
44,NA,60,Male,Married-civ-spouse,Private,Exec-managerial,>50K
54,13,40,Female,NA,State-gov,Prof-specialty,>50K
44,12,40,Female,NA,NA,Prof-specialty,>50K
41,10,40,NA,Married-civ-spouse,Self-emp-not-inc,Machine-op-inspct,>50K
47,14,2,Female,Married-civ-spouse,Private,NA,>50K
61,9,35,NA,Married-civ-spouse,Self-emp-inc,Exec-managerial,>50K
NA,14,50,Male,Married-civ-spouse,Private,Exec-managerial,>50K
43,7,40,Male,Married-civ-spouse,Private,Handlers-cleaners,<=50K
24,NA,35,Female,Never-married,Private,Other-service,<=50K
17,6,25,Male,Never-married,Private,NA,<=50K
35,9,40,Male,Married-civ-spouse,Private,Craft-repair,>50K
24,4,NA,Male,Never-married,Private,Sales,<=50K
23,9,40,Male,Never-married,Private,Handlers-cleaners,<=50K
29,9,65,Male,Married-civ-spouse,Self-emp-not-inc,NA,>50K
31,9,40,NA,Married-civ-spouse,Self-emp-inc,Exec-managerial,<=50K
NA,NA,40,Male,Never-married,Private,Craft-repair,<=50K
47,13,45,Female,Married-civ-spouse,Local-gov,Prof-specialty,<=50K
54,9,40,Female,Never-married,Private,Adm-clerical,<=50K
50,9,46,Female,Divorced,State-gov,NA,NA
60,10,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
50,14,40,Male,Married-civ-spouse,Private,Sales,>50K
55,11,NA,Male,Married-civ-spouse,Private,Prof-specialty,>50K
NA,13,50,NA,Never-married,Self-emp-not-inc,Prof-specialty,<=50K
27,13,40,Female,Married-civ-spouse,Private,Tech-support,>50K
21,9,42,Male,Never-married,Private,Craft-repair,<=50K
41,13,NA,NA,Divorced,Local-gov,Protective-serv,<=50K
NA,13,35,Male,Divorced,Private,Exec-managerial,NA
25,10,40,Male,Never-married,Private,Prof-specialty,>50K
26,9,45,Male,Married-civ-spouse,Private,Adm-clerical,<=50K
33,9,40,Male,Never-married,Private,Machine-op-inspct,<=50K
48,13,44,Female,Divorced,Private,Priv-house-serv,<=50K
21,10,40,NA,Never-married,Private,Machine-op-inspct,<=50K
47,9,20,Female,NA,Self-emp-not-inc,Machine-op-inspct,>50K
31,13,60,NA,NA,Private,Tech-support,NA
56,10,40,Male,Married-civ-spouse,Private,Craft-repair,>50K
49,6,38,NA,NA,NA,Other-service,<=50K
30,9,40,Female,Never-married,Private,Adm-clerical,NA
31,9,40,Male,Never-married,State-gov,Protective-serv,NA
29,9,NA,Male,Married-civ-spouse,Private,Farming-fishing,<=50K
37,10,48,Male,Married-civ-spouse,Private,Sales,>50K
67,9,24,Female,Widowed,Private,Other-service,<=50K
51,3,52,Male,Married-civ-spouse,NA,Handlers-cleaners,<=50K
NA,9,35,Female,NA,Private,NA,<=50K
32,15,40,Male,Married-civ-spouse,Private,Sales,<=50K
