age,education_num,hours_per_week,workclass,marital_status,occupation,sex,income
37.00000000000001,10.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
48.0,10.231048703193665,55.0,Private,status_Divorced,Machine-op-inspct,Female,<=50K
29.0,10.327622532844543,44.0,Private,status_Never-married,Adm-clerical,Female,<=50K
46.99999999999999,13.0,42.84843094348908,Private,status_Married-civ-spouse,Machine-op-inspct,Male,>50K
41.00000000000001,13.0,50.00000000000001,Private,status_Widowed,Sales,Male,<=50K
37.00000000000001,10.0,40.0,Local-gov,status_Divorced,Adm-clerical,Female,<=50K
21.0,9.0,39.50077605247498,Private,status_Never-married,Machine-op-inspct,Male,<=50K
31.0,10.0,40.0,Private,status_Married-spouse-absent,Transport-moving,Male,<=50K
40.0,9.862754583358765,56.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
38.0,13.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
49.00000000000001,14.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
61.000000000000014,9.0,17.0,Self-emp-not-inc,status_Married-civ-spouse,Other-service,Female,<=50K
44.0,9.0,39.0,Private,status_Separated,Other-service,Female,<=50K
42.0,9.0,32.7847041130066,Private,status_Never-married,Other-service,Female,<=50K
44.0,14.0,59.999999999999986,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
42.99999999999999,8.0,59.999999999999986,Self-emp-not-inc,status_Married-civ-spouse,Transport-moving,Male,<=50K
56.0,5.0,50.00000000000001,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,<=50K
24.0,3.0,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
22.0,10.0,45.0,Private,status_Never-married,Prof-specialty,Male,<=50K
46.0,9.490913778543472,14.999999999999996,Private,status_Never-married,Other-service,Male,<=50K
49.00000000000001,13.0,55.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
45.00000000000001,10.0,45.0,Private,status_Divorced,Sales,Male,<=50K
35.0,9.0,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
26.0,9.0,50.00000000000001,Self-emp-inc,status_Never-married,Sales,Male,<=50K
42.0,13.0,50.00000000000001,Private,status_Separated,Other-service,Female,<=50K
32.0,10.0,50.00000000000001,Private,status_Never-married,Exec-managerial,Female,<=50K
38.99999999999999,13.0,59.999999999999986,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,<=50K
27.0,10.0,46.738366353511815,Private,status_Never-married,Exec-managerial,Female,<=50K
62.999999999999986,10.0,45.0,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
38.99999999999999,11.0,40.0,Private,status_Separated,Adm-clerical,Male,<=50K
32.0,10.0,40.0,Local-gov,status_Never-married,Craft-repair,Male,<=50K
44.0,13.0,44.94134216308594,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
50.99999999999999,8.623998165130615,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
29.0,10.0,50.00000000000001,Self-emp-not-inc,status_Divorced,Craft-repair,Male,<=50K
58.000000000000014,13.0,40.0,State-gov,status_Married-civ-spouse,Exec-managerial,Male,<=50K
30.0,9.923608899116516,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
49.00000000000001,13.0,59.999999999999986,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,<=50K
58.999999999999986,14.0,55.0,Private,status_Married-civ-spouse,Prof-specialty,Male,<=50K
46.0,13.0,48.17403297424317,Private,status_Married-civ-spouse,Adm-clerical,Male,>50K
28.0,13.0,28.0,Private,status_Married-civ-spouse,Exec-managerial,Female,>50K
60.0,13.0,40.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
40.0,9.0,70.0,Private,status_Never-married,Adm-clerical,Female,<=50K
53.000000000000014,13.0,40.0,Private,status_Divorced,Tech-support,Female,<=50K
31.0,9.0,50.00000000000001,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
75.0,10.0,35.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
50.0,13.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
20.0,10.0,20.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
23.0,13.0,45.0,Private,status_Never-married,Sales,Female,<=50K
29.0,9.0,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
26.0,9.0,40.0,Private,status_Never-married,Other-service,Male,<=50K
49.00000000000001,10.0,59.999999999999986,Self-emp-inc,status_Married-civ-spouse,Sales,Male,<=50K
54.999999999999986,10.0,40.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
20.0,9.0,38.0493952870369,Private,status_Never-married,Machine-op-inspct,Male,<=50K
46.0,10.0,48.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
48.0,10.0,38.84527273178101,Private,status_Divorced,Machine-op-inspct,Male,<=50K
64.0,16.0,40.0,State-gov,status_Never-married,Prof-specialty,Female,>50K
34.0,9.924850404262543,29.999999999999993,Private,status_Never-married,Other-service,Male,<=50K
20.0,9.727965354919434,45.0,Private,status_Never-married,Transport-moving,Male,<=50K
20.0,8.0,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
20.0,10.0,14.999999999999996,State-gov,status_Never-married,Handlers-cleaners,Male,<=50K
38.0,10.0,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
40.0,9.952358603477478,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
22.0,9.0,40.0,Private,status_Never-married,Other-service,Male,<=50K
44.0,10.0,80.0,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,>50K
58.000000000000014,8.743510782718658,50.00000000000001,Private,status_Married-civ-spouse,Transport-moving,Male,>50K
20.0,9.0,25.000000000000004,Private,status_Never-married,Craft-repair,Male,<=50K
75.0,15.0,35.0,Private,status_Married-civ-spouse,Prof-specialty,Male,<=50K
28.0,10.0,45.64640619754792,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
31.0,13.0,55.0,Private,status_Married-civ-spouse,Sales,Male,<=50K
32.0,9.542557120323181,40.0,Private,status_Never-married,Machine-op-inspct,Female,<=50K
24.0,13.0,50.00000000000001,Private,status_Never-married,Farming-fishing,Male,<=50K
50.0,9.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,<=50K
28.0,13.0,40.0,Private,status_Never-married,Sales,Male,>50K
35.0,14.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,>50K
31.0,12.0,50.00000000000001,Private,status_Never-married,Craft-repair,Male,<=50K
58.000000000000014,12.0,45.88194079399109,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
23.0,13.0,40.0,Private,status_Never-married,Prof-specialty,Female,<=50K
27.0,13.0,39.557087504863745,Private,status_Never-married,Prof-specialty,Female,<=50K
38.99999999999999,13.0,45.021907091140754,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
20.0,9.0,39.68184152841569,Private,status_Never-married,Craft-repair,Male,<=50K
25.0,8.89172750711441,28.0,Private,status_Never-married,Craft-repair,Male,<=50K
37.00000000000001,9.0,40.0,Local-gov,status_Never-married,Other-service,Male,<=50K
58.000000000000014,13.0,50.00000000000001,Local-gov,status_Divorced,Prof-specialty,Female,<=50K
31.0,11.450265228748322,40.0,State-gov,status_Divorced,Prof-specialty,Male,<=50K
37.00000000000001,13.0,80.0,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
30.0,5.0,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
27.0,13.0,40.0,Private,status_Never-married,Exec-managerial,Male,<=50K
44.0,10.0,59.999999999999986,Self-emp-inc,status_Divorced,Machine-op-inspct,Male,<=50K
58.000000000000014,10.0,55.0,Local-gov,status_Never-married,Prof-specialty,Female,<=50K
57.000000000000014,8.839310348033905,40.0,Private,status_Widowed,Machine-op-inspct,Female,<=50K
40.0,10.0,50.00000000000001,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,<=50K
25.0,13.0,40.0,Private,status_Never-married,Prof-specialty,Female,<=50K
38.0,11.0,50.00000000000001,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
45.00000000000001,9.0,38.0,State-gov,status_Divorced,Exec-managerial,Female,>50K
50.0,9.653928875923157,38.99413361549379,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,<=50K
45.00000000000001,10.141884744167328,55.0,Private,status_Divorced,Sales,Female,<=50K
40.0,10.0,40.0,Federal-gov,status_Married-civ-spouse,Tech-support,Male,>50K
42.0,10.984427034854889,59.999999999999986,Self-emp-inc,status_Married-civ-spouse,Sales,Male,<=50K
35.0,7.619466185569763,40.0,Private,status_Never-married,Transport-moving,Male,<=50K
38.99999999999999,9.0,40.0,Private,status_Separated,Handlers-cleaners,Male,<=50K
49.00000000000001,10.0,43.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
32.0,9.177826672792435,40.0,Private,status_Never-married,Machine-op-inspct,Female,<=50K
45.00000000000001,8.50368320941925,10.0,Private,status_Never-married,Other-service,Male,<=50K
31.0,11.0,40.0,Private,status_Never-married,Protective-serv,Male,<=50K
26.0,13.0,58.000000000000014,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
30.0,8.308502703905106,29.999999999999993,Private,status_Divorced,Transport-moving,Male,<=50K
36.0,9.0,40.0,Private,status_Separated,Adm-clerical,Female,<=50K
32.0,11.0,50.00000000000001,Private,status_Divorced,Exec-managerial,Female,<=50K
34.0,2.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
33.0,10.0,37.498224961757664,Private,status_Never-married,Adm-clerical,Female,<=50K
35.0,13.0,50.00000000000001,Private,status_Never-married,Sales,Male,<=50K
30.0,13.0,55.0,Private,status_Married-civ-spouse,Exec-managerial,Male,<=50K
26.0,11.0,54.0,Private,status_Never-married,Sales,Female,<=50K
29.0,9.225443482398987,40.0,Private,status_Never-married,Machine-op-inspct,Male,<=50K
42.99999999999999,9.686172425746918,40.0,Private,status_Married-civ-spouse,Other-service,Male,<=50K
35.0,9.6831014752388,40.0,Private,status_Married-civ-spouse,Farming-fishing,Male,<=50K
27.0,9.31622713804245,59.999999999999986,Local-gov,status_Married-civ-spouse,Transport-moving,Male,<=50K
44.0,9.032284021377563,29.999999999999993,Private,status_Married-spouse-absent,Adm-clerical,Female,<=50K
18.0,9.0,18.0,Private,status_Never-married,Sales,Female,<=50K
30.0,8.824415862560272,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
42.0,9.394919127225876,46.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
23.0,9.689619421958923,20.0,Private,status_Never-married,Adm-clerical,Female,<=50K
38.99999999999999,12.0,40.0,Private,status_Divorced,Other-service,Female,<=50K
41.00000000000001,14.0,55.0,Local-gov,status_Divorced,Prof-specialty,Female,<=50K
46.99999999999999,9.0,35.0,Self-emp-not-inc,status_Married-civ-spouse,Adm-clerical,Female,<=50K
19.0,10.0,10.0,Private,status_Never-married,Sales,Female,<=50K
26.0,14.0,20.0,Private,status_Never-married,Prof-specialty,Male,<=50K
29.0,14.0,37.70363153219223,Private,status_Never-married,Transport-moving,Male,<=50K
27.0,13.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,<=50K
44.0,10.790167510509491,50.00000000000001,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,>50K
42.0,10.0,40.0,Federal-gov,status_Married-civ-spouse,Adm-clerical,Male,>50K
53.000000000000014,9.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
58.000000000000014,14.0,35.0,Local-gov,status_Widowed,Prof-specialty,Male,>50K
38.0,11.730825901031494,43.0,Local-gov,status_Never-married,Prof-specialty,Male,<=50K
19.0,10.0,10.0,Private,status_Never-married,Adm-clerical,Female,<=50K
46.0,13.0,45.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
36.0,9.0,40.0,Private,status_Married-civ-spouse,Handlers-cleaners,Male,<=50K
29.0,13.0,48.046827960014355,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
50.99999999999999,14.0,40.0,Private,status_Never-married,Prof-specialty,Male,>50K
28.0,9.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
52.0,10.0,50.00000000000001,Federal-gov,status_Married-civ-spouse,Other-service,Male,<=50K
31.0,7.681186228990555,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
60.0,9.0,50.00000000000001,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
52.0,9.46674957871437,45.0,Private,status_Married-civ-spouse,Handlers-cleaners,Male,<=50K
31.0,9.0,50.00000000000001,Federal-gov,status_Married-civ-spouse,Adm-clerical,Male,<=50K
24.0,13.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Female,<=50K
53.000000000000014,14.0,55.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
21.0,11.0,40.0,Private,status_Married-civ-spouse,Farming-fishing,Male,<=50K
38.0,10.0,38.0,Self-emp-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
19.0,9.0,20.0,State-gov,status_Never-married,Adm-clerical,Female,<=50K
44.0,11.0,40.0,Federal-gov,status_Divorced,Tech-support,Male,<=50K
42.99999999999999,9.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
61.000000000000014,10.0,40.0,Private,status_Divorced,Sales,Female,<=50K
45.00000000000001,14.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,>50K
50.0,13.0,45.0,Private,status_Divorced,Prof-specialty,Female,<=50K
41.00000000000001,8.0,41.36257917881012,Private,status_Divorced,Transport-moving,Male,>50K
28.0,10.0,46.077962219715126,Federal-gov,status_Married-civ-spouse,Adm-clerical,Male,>50K
34.0,14.0,40.0,Self-emp-inc,status_Separated,Prof-specialty,Female,>50K
46.99999999999999,9.37907737493515,59.999999999999986,Private,status_Married-civ-spouse,Other-service,Male,>50K
